sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country
MT349547	Influenza D virus	D/bovine/Italy/358240/2017	-	2	-	-	2017	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349548	Influenza D virus	D/bovine/Italy/358240/2017	-	6	-	-	2017	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349549	Influenza D virus	D/bovine/Italy/358240/2017	-	3	-	-	2017	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349550	Influenza D virus	D/bovine/Italy/358240/2017	-	7	-	-	2017	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349551	Influenza D virus	D/bovine/Italy/358240/2017	-	5	-	-	2017	-	-	-	-	-	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349552	Influenza D virus	D/bovine/Italy/358240/2017	-	4	DOK	-	2017	-	-	-	-	-	1934	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349553	Influenza D virus	D/bovine/Italy/34471/2017	-	1	-	-	2017	-	-	-	-	-	404	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349554	Influenza D virus	D/bovine/Italy/344278/2017	-	1	-	-	2017	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349555	Influenza D virus	D/bovine/Italy/34471/2017	-	2	-	-	2017	-	-	-	-	-	450	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349559	Influenza D virus	D/bovine/Italy/344278/2017	-	2	-	-	2017	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349560	Influenza D virus	D/bovine/Italy/344278/2017	-	6	-	-	2017	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349561	Influenza D virus	D/bovine/Italy/344278/2017	-	3	-	-	2017	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349562	Influenza D virus	D/bovine/Italy/344278/2017	-	7	-	-	2017	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349563	Influenza D virus	D/bovine/Italy/344278/2017	-	5	-	-	2017	-	-	-	-	-	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349564	Influenza D virus	D/bovine/Italy/344278/2017	-	4	DOK	-	2017	-	-	-	-	-	1909	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349565	Influenza D virus	D/bovine/Italy/30787/2017	-	1	-	-	2017	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349566	Influenza D virus	D/bovine/Italy/30787/2017	-	2	-	-	2017	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349567	Influenza D virus	D/bovine/Italy/30787/2017	-	6	-	-	2017	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349568	Influenza D virus	D/bovine/Italy/30787/2017	-	3	-	-	2017	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349569	Influenza D virus	D/bovine/Italy/30787/2017	-	7	-	-	2017	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349570	Influenza D virus	D/bovine/Italy/30787/2017	-	5	-	-	2017	-	-	-	-	-	1775	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349571	Influenza D virus	D/bovine/Italy/30787/2017	-	4	DOK	-	2017	-	-	-	-	-	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349572	Influenza D virus	D/bovine/Italy/300771/2017	-	1	-	-	2017	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349573	Influenza D virus	D/bovine/Italy/300771/2017	-	2	-	-	2017	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349574	Influenza D virus	D/bovine/Italy/300771/2017	-	6	-	-	2017	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349575	Influenza D virus	D/bovine/Italy/300771/2017	-	3	-	-	2017	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349576	Influenza D virus	D/bovine/Italy/300771/2017	-	7	-	-	2017	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349577	Influenza D virus	D/bovine/Italy/300771/2017	-	5	-	-	2017	-	-	-	-	-	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349578	Influenza D virus	D/bovine/Italy/300771/2017	-	4	DOK	-	2017	-	-	-	-	-	1195	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349579	Influenza D virus	D/bovine/Italy/188812-1/2017	-	1	-	-	2017	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349580	Influenza D virus	D/bovine/Italy/188812-1/2017	-	2	-	-	2017	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349581	Influenza D virus	D/bovine/Italy/188812-1/2017	-	6	-	-	2017	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349582	Influenza D virus	D/bovine/Italy/188812-1/2017	-	3	-	-	2017	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349583	Influenza D virus	D/bovine/Italy/188812-1/2017	-	7	-	-	2017	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349584	Influenza D virus	D/bovine/Italy/188812-1/2017	-	5	-	-	2017	-	-	-	-	-	1775	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349585	Influenza D virus	D/bovine/Italy/188812-1/2017	-	4	DOK	-	2017	-	-	-	-	-	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349586	Influenza D virus	D/bovine/Italy/17936/2017	-	1	-	-	2017	-	-	-	-	-	1864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349587	Influenza D virus	D/bovine/Italy/17936/2017	-	2	-	-	2017	-	-	-	-	-	367	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349588	Influenza D virus	D/bovine/Italy/17936/2017	-	6	-	-	2017	-	-	-	-	-	1022	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349589	Influenza D virus	D/bovine/Italy/17936/2017	-	3	-	-	2017	-	-	-	-	-	1720	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349591	Influenza D virus	D/bovine/Italy/17936/2017	-	5	-	-	2017	-	-	-	-	-	1748	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349592	Influenza D virus	D/bovine/Italy/17936/2017	-	4	DOK	-	2017	-	-	-	-	-	1545	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349593	Influenza D virus	D/bovine/Italy/174489/2019	-	1	-	-	2019	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349594	Influenza D virus	D/bovine/Italy/174489/2019	-	2	-	-	2019	-	-	-	-	-	1465	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349595	Influenza D virus	D/bovine/Italy/174489/2019	-	6	-	-	2019	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349596	Influenza D virus	D/bovine/Italy/174489/2019	-	3	-	-	2019	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349597	Influenza D virus	D/bovine/Italy/174489/2019	-	7	-	-	2019	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349598	Influenza D virus	D/bovine/Italy/174489/2019	-	5	-	-	2019	-	-	-	-	-	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349599	Influenza D virus	D/bovine/Italy/174489/2019	-	4	D660	-	2019	-	-	-	-	-	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349600	Influenza D virus	D/bovine/Italy/144539/2019	-	1	-	-	2019	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349601	Influenza D virus	D/bovine/Italy/144539/2019	-	2	-	-	2019	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349602	Influenza D virus	D/bovine/Italy/144539/2019	-	6	-	-	2019	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349603	Influenza D virus	D/bovine/Italy/144539/2019	-	3	-	-	2019	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349604	Influenza D virus	D/bovine/Italy/144539/2019	-	7	-	-	2019	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349605	Influenza D virus	D/bovine/Italy/144539/2019	-	5	-	-	2019	-	-	-	-	-	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349606	Influenza D virus	D/bovine/Italy/144539/2019	-	4	D660	-	2019	-	-	-	-	-	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349607	Influenza D virus	D/bovine/Italy/144136/2018	-	1	-	-	2018	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349608	Influenza D virus	D/bovine/Italy/144136/2018	-	2	-	-	2018	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349609	Influenza D virus	D/bovine/Italy/144136/2018	-	6	-	-	2018	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349610	Influenza D virus	D/bovine/Italy/144136/2018	-	3	-	-	2018	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349611	Influenza D virus	D/bovine/Italy/144136/2018	-	7	-	-	2018	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349612	Influenza D virus	D/bovine/Italy/144136/2018	-	5	-	-	2018	-	-	-	-	-	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349613	Influenza D virus	D/bovine/Italy/144136/2018	-	4	DOK	-	2018	-	-	-	-	-	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349614	Influenza D virus	D/bovine/Italy/13882-2/2017	-	1	-	-	2017	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349615	Influenza D virus	D/bovine/Italy/13882-2/2017	-	2	-	-	2017	-	-	-	-	-	2317	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349616	Influenza D virus	D/bovine/Italy/13882-2/2017	-	6	-	-	2017	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349617	Influenza D virus	D/bovine/Italy/13882-2/2017	-	3	-	-	2017	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349618	Influenza D virus	D/bovine/Italy/13882-2/2017	-	7	-	-	2017	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349619	Influenza D virus	D/bovine/Italy/13882-2/2017	-	5	-	-	2017	-	-	-	-	-	1768	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349620	Influenza D virus	D/bovine/Italy/13882-2/2017	-	4	DOK	-	2017	-	-	-	-	-	548	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349621	Influenza D virus	D/bovine/Italy/131159/2017	-	1	-	-	2017	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349622	Influenza D virus	D/bovine/Italy/131159/2017	-	2	-	-	2017	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349623	Influenza D virus	D/bovine/Italy/131159/2017	-	6	-	-	2017	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349624	Influenza D virus	D/bovine/Italy/131159/2017	-	3	-	-	2017	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349625	Influenza D virus	D/bovine/Italy/131159/2017	-	7	-	-	2017	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349626	Influenza D virus	D/bovine/Italy/131159/2017	-	5	-	-	2017	-	-	-	-	-	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349627	Influenza D virus	D/bovine/Italy/131159/2017	-	4	DOK	-	2017	-	-	-	-	-	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349628	Influenza D virus	D/bovine/Italy/12825/2017	-	1	-	-	2017	-	-	-	-	-	927	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349630	Influenza D virus	D/bovine/Italy/12825/2017	-	6	-	-	2017	-	-	-	-	-	1181	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349631	Influenza D virus	D/bovine/Italy/12825/2017	-	3	-	-	2017	-	-	-	-	-	1714	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349632	Influenza D virus	D/bovine/Italy/12825/2017	-	7	-	-	2017	-	-	-	-	-	756	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349633	Influenza D virus	D/bovine/Italy/12825/2017	-	5	-	-	2017	-	-	-	-	-	749	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349634	Influenza D virus	D/bovine/Italy/12825/2017	-	4	DOK	-	2017	-	-	-	-	-	2014	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349635	Influenza D virus	D/bovine/Italy/123836/2017	-	1	-	-	2017	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349636	Influenza D virus	D/bovine/Italy/123836/2017	-	2	-	-	2017	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349637	Influenza D virus	D/bovine/Italy/123836/2017	-	6	-	-	2017	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349638	Influenza D virus	D/bovine/Italy/123836/2017	-	3	-	-	2017	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349639	Influenza D virus	D/bovine/Italy/123836/2017	-	7	-	-	2017	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349640	Influenza D virus	D/bovine/Italy/123836/2017	-	5	-	-	2017	-	-	-	-	-	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349641	Influenza D virus	D/bovine/Italy/122566-2/2019	-	1	-	-	2019	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349642	Influenza D virus	D/bovine/Italy/122566-2/2019	-	2	-	-	2019	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349643	Influenza D virus	D/bovine/Italy/122566-2/2019	-	6	-	-	2019	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349644	Influenza D virus	D/bovine/Italy/122566-2/2019	-	3	-	-	2019	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349645	Influenza D virus	D/bovine/Italy/122566-2/2019	-	7	-	-	2019	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349646	Influenza D virus	D/bovine/Italy/122566-2/2019	-	5	-	-	2019	-	-	-	-	-	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349647	Influenza D virus	D/bovine/Italy/122566-2/2019	-	4	D660	-	2019	-	-	-	-	-	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349648	Influenza D virus	D/bovine/Italy/117140/2019	-	1	-	-	2019	-	-	-	-	-	2350	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349649	Influenza D virus	D/bovine/Italy/117140/2019	-	2	-	-	2019	-	-	-	-	-	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349650	Influenza D virus	D/bovine/Italy/117140/2019	-	6	-	-	2019	-	-	-	-	-	1215	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349651	Influenza D virus	D/bovine/Italy/117140/2019	-	3	-	-	2019	-	-	-	-	-	2173	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349652	Influenza D virus	D/bovine/Italy/117140/2019	-	7	-	-	2019	-	-	-	-	-	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349653	Influenza D virus	D/bovine/Italy/117140/2019	-	5	-	-	2019	-	-	-	-	-	1775	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT349654	Influenza D virus	D/bovine/Italy/117140/2019	-	4	D660	-	2019	-	-	-	-	-	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MT511333	Influenza D virus	D/bovine/Mississippi/C00037P/2014	-	1	-	-	2014	FEB	19	nasopharyngeal swab	-	-	2319	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511334	Influenza D virus	D/bovine/Mississippi/C00037P/2014	-	2	-	-	2014	FEB	19	nasopharyngeal swab	-	-	2262	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511335	Influenza D virus	D/bovine/Mississippi/C00037P/2014	-	3	-	-	2014	FEB	19	nasopharyngeal swab	-	-	2133	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511336	Influenza D virus	D/bovine/Mississippi/C00037P/2014	-	4	D660	-	2014	FEB	19	nasopharyngeal swab	-	-	1995	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511337	Influenza D virus	D/bovine/Mississippi/C00037P/2014	-	5	-	-	2014	FEB	19	nasopharyngeal swab	-	-	1659	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511338	Influenza D virus	D/bovine/Mississippi/C00037P/2014	-	6	-	-	2014	FEB	19	nasopharyngeal swab	-	-	1164	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511339	Influenza D virus	D/bovine/Mississippi/C00037P/2014	-	7	-	-	2014	FEB	19	nasopharyngeal swab	-	-	819	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511340	Influenza D virus	D/bovine/Mississippi/C00075N/2014	-	1	-	-	2014	APR	2	nasal swab	-	-	2319	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511341	Influenza D virus	D/bovine/Mississippi/C00075N/2014	-	2	-	-	2014	APR	2	nasal swab	-	-	2262	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511342	Influenza D virus	D/bovine/Mississippi/C00075N/2014	-	3	-	-	2014	APR	2	nasal swab	-	-	2133	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511343	Influenza D virus	D/bovine/Mississippi/C00075N/2014	-	4	D660	-	2014	APR	2	nasal swab	-	-	1995	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511344	Influenza D virus	D/bovine/Mississippi/C00075N/2014	-	5	-	-	2014	APR	2	nasal swab	-	-	1659	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511345	Influenza D virus	D/bovine/Mississippi/C00075N/2014	-	6	-	-	2014	APR	2	nasal swab	-	-	1164	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511346	Influenza D virus	D/bovine/Mississippi/C00075N/2014	-	7	-	-	2014	APR	2	nasal swab	-	-	819	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511347	Influenza D virus	D/bovine/Mississippi/C00013P/2014	-	1	-	-	2014	FEB	7	nasopharyngeal swab	-	-	2319	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511348	Influenza D virus	D/bovine/Mississippi/C00013P/2014	-	2	-	-	2014	FEB	7	nasopharyngeal swab	-	-	2262	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511349	Influenza D virus	D/bovine/Mississippi/C00013P/2014	-	3	-	-	2014	FEB	7	nasopharyngeal swab	-	-	2133	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511350	Influenza D virus	D/bovine/Mississippi/C00013P/2014	-	4	D660	-	2014	FEB	7	nasopharyngeal swab	-	-	1995	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511351	Influenza D virus	D/bovine/Mississippi/C00013P/2014	-	5	-	-	2014	FEB	7	nasopharyngeal swab	-	-	1659	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511352	Influenza D virus	D/bovine/Mississippi/C00013P/2014	-	6	-	-	2014	FEB	7	nasopharyngeal swab	-	-	1164	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511353	Influenza D virus	D/bovine/Mississippi/C00013P/2014	-	7	-	-	2014	FEB	7	nasopharyngeal swab	-	-	819	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511354	Influenza D virus	D/bovine/Mississippi/C00180N/2015	-	1	-	-	2015	JUL	24	nasal swab	-	-	2319	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511355	Influenza D virus	D/bovine/Mississippi/C00180N/2015	-	2	-	-	2015	JUL	24	nasal swab	-	-	2262	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511356	Influenza D virus	D/bovine/Mississippi/C00180N/2015	-	3	-	-	2015	JUL	24	nasal swab	-	-	2133	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511357	Influenza D virus	D/bovine/Mississippi/C00180N/2015	-	4	DOK	-	2015	JUL	24	nasal swab	-	-	1995	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511358	Influenza D virus	D/bovine/Mississippi/C00180N/2015	-	5	-	-	2015	JUL	24	nasal swab	-	-	1659	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511359	Influenza D virus	D/bovine/Mississippi/C00180N/2015	-	6	-	-	2015	JUL	24	nasal swab	-	-	1164	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511360	Influenza D virus	D/bovine/Mississippi/C00180N/2015	-	7	-	-	2015	JUL	24	nasal swab	-	-	819	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511361	Influenza D virus	D/bovine/Mississippi/C00135N/2014	-	1	-	-	2014	MAY	23	nasal swab	-	-	2319	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511362	Influenza D virus	D/bovine/Mississippi/C00135N/2014	-	2	-	-	2014	MAY	23	nasal swab	-	-	2262	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511363	Influenza D virus	D/bovine/Mississippi/C00135N/2014	-	3	-	-	2014	MAY	23	nasal swab	-	-	2133	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511364	Influenza D virus	D/bovine/Mississippi/C00135N/2014	-	4	DOK	-	2014	MAY	23	nasal swab	-	-	1995	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511365	Influenza D virus	D/bovine/Mississippi/C00135N/2014	-	5	-	-	2014	MAY	23	nasal swab	-	-	1659	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511366	Influenza D virus	D/bovine/Mississippi/C00135N/2014	-	6	-	-	2014	MAY	23	nasal swab	-	-	1164	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511367	Influenza D virus	D/bovine/Mississippi/C00135N/2014	-	7	-	-	2014	MAY	23	nasal swab	-	-	819	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511368	Influenza D virus	D/bovine/Mississippi/C00030P/2014	-	1	-	-	2014	FEB	19	nasopharyngeal swab	-	-	2319	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511369	Influenza D virus	D/bovine/Mississippi/C00030P/2014	-	2	-	-	2014	FEB	19	nasopharyngeal swab	-	-	2262	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511370	Influenza D virus	D/bovine/Mississippi/C00030P/2014	-	3	-	-	2014	FEB	19	nasopharyngeal swab	-	-	2133	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511371	Influenza D virus	D/bovine/Mississippi/C00030P/2014	-	5	-	-	2014	FEB	19	nasopharyngeal swab	-	-	1659	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511372	Influenza D virus	D/bovine/Mississippi/C00030P/2014	-	6	-	-	2014	FEB	19	nasopharyngeal swab	-	-	1164	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511373	Influenza D virus	D/bovine/Mississippi/C00030P/2014	-	7	-	-	2014	FEB	19	nasopharyngeal swab	-	-	819	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511374	Influenza D virus	D/bovine/Mississippi/C00196N/2015	-	1	-	-	2015	JUL	24	nasal swab	-	-	2319	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511375	Influenza D virus	D/bovine/Mississippi/C00196N/2015	-	2	-	-	2015	JUL	24	nasal swab	-	-	2262	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511376	Influenza D virus	D/bovine/Mississippi/C00196N/2015	-	3	-	-	2015	JUL	24	nasal swab	-	-	2133	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511377	Influenza D virus	D/bovine/Mississippi/C00196N/2015	-	4	DOK	-	2015	JUL	24	nasal swab	-	-	1995	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511378	Influenza D virus	D/bovine/Mississippi/C00196N/2015	-	5	-	-	2015	JUL	24	nasal swab	-	-	1659	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511379	Influenza D virus	D/bovine/Mississippi/C00196N/2015	-	6	-	-	2015	JUL	24	nasal swab	-	-	1164	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
MT511380	Influenza D virus	D/bovine/Mississippi/C00196N/2015	-	7	-	-	2015	JUL	24	nasal swab	-	-	819	Bos taurus	USA	West Point, Mississippi	custom-table-row/m49_country/USA
