sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country.m49_region	m49_country.m49_intermediate_region	m49_country.m49_sub_region
CY018264	Influenza B virus (B/Houston/B81/2003)	Influenza B virus (B/Houston/B81/2003)	5	5	-	-	2003	JAN	16	-	RhMK 2 passage(s)	-	1802	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018265	Influenza B virus (B/Houston/B81/2003)	Influenza B virus (B/Houston/B81/2003)	8	8	-	-	2003	JAN	16	-	RhMK 2 passage(s)	-	1056	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018266	Influenza B virus (B/Houston/B81/2003)	Influenza B virus (B/Houston/B81/2003)	3	3	-	-	2003	JAN	16	-	RhMK 2 passage(s)	-	2269	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018267	Influenza B virus (B/Houston/B81/2003)	Influenza B virus (B/Houston/B81/2003)	1	1	-	-	2003	JAN	16	-	RhMK 2 passage(s)	-	2319	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018268	Influenza B virus (B/Houston/B81/2003)	Influenza B virus (B/Houston/B81/2003)	2	2	-	-	2003	JAN	16	-	RhMK 2 passage(s)	-	2352	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018269	Influenza B virus (B/Houston/B84/2003)	Influenza B virus (B/Houston/B84/2003)	4	4	Victoria	-	2003	JAN	15	-	RhMK 2 passage(s)	-	1843	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018270	Influenza B virus (B/Houston/B84/2003)	Influenza B virus (B/Houston/B84/2003)	7	7	-	-	2003	JAN	15	-	RhMK 2 passage(s)	-	1129	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018271	Influenza B virus (B/Houston/B84/2003)	Influenza B virus (B/Houston/B84/2003)	6	6	-	-	2003	JAN	15	-	RhMK 2 passage(s)	-	1516	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018272	Influenza B virus (B/Houston/B84/2003)	Influenza B virus (B/Houston/B84/2003)	5	5	-	-	2003	JAN	15	-	RhMK 2 passage(s)	-	1808	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018273	Influenza B virus (B/Houston/B84/2003)	Influenza B virus (B/Houston/B84/2003)	8	8	-	-	2003	JAN	15	-	RhMK 2 passage(s)	-	1055	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018274	Influenza B virus (B/Houston/B84/2003)	Influenza B virus (B/Houston/B84/2003)	3	3	-	-	2003	JAN	15	-	RhMK 2 passage(s)	-	2269	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018275	Influenza B virus (B/Houston/B84/2003)	Influenza B virus (B/Houston/B84/2003)	1	1	-	-	2003	JAN	15	-	RhMK 2 passage(s)	-	2320	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018276	Influenza B virus (B/Houston/B84/2003)	Influenza B virus (B/Houston/B84/2003)	2	2	-	-	2003	JAN	15	-	RhMK 2 passage(s)	-	2352	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018277	Influenza B virus (B/Houston/B86/2003)	Influenza B virus (B/Houston/B86/2003)	4	4	Victoria	-	2003	JAN	21	-	RhMK 2 passage(s)	-	1834	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018278	Influenza B virus (B/Houston/B86/2003)	Influenza B virus (B/Houston/B86/2003)	7	7	-	-	2003	JAN	21	-	RhMK 2 passage(s)	-	1124	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018279	Influenza B virus (B/Houston/B86/2003)	Influenza B virus (B/Houston/B86/2003)	6	6	-	-	2003	JAN	21	-	RhMK 2 passage(s)	-	1515	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018280	Influenza B virus (B/Houston/B86/2003)	Influenza B virus (B/Houston/B86/2003)	5	5	-	-	2003	JAN	21	-	RhMK 2 passage(s)	-	1793	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018281	Influenza B virus (B/Houston/B86/2003)	Influenza B virus (B/Houston/B86/2003)	8	8	-	-	2003	JAN	21	-	RhMK 2 passage(s)	-	1056	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018282	Influenza B virus (B/Houston/B86/2003)	Influenza B virus (B/Houston/B86/2003)	3	3	-	-	2003	JAN	21	-	RhMK 2 passage(s)	-	2270	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018283	Influenza B virus (B/Houston/B86/2003)	Influenza B virus (B/Houston/B86/2003)	1	1	-	-	2003	JAN	21	-	RhMK 2 passage(s)	-	2318	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018284	Influenza B virus (B/Houston/B86/2003)	Influenza B virus (B/Houston/B86/2003)	2	2	-	-	2003	JAN	21	-	RhMK 2 passage(s)	-	2346	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018285	Influenza B virus (B/Houston/B87/2003)	Influenza B virus (B/Houston/B87/2003)	4	4	Victoria	-	2003	JAN	19	-	RhMK 2 passage(s)	-	1849	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018286	Influenza B virus (B/Houston/B87/2003)	Influenza B virus (B/Houston/B87/2003)	7	7	-	-	2003	JAN	19	-	RhMK 2 passage(s)	-	1161	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018287	Influenza B virus (B/Houston/B87/2003)	Influenza B virus (B/Houston/B87/2003)	6	6	-	-	2003	JAN	19	-	RhMK 2 passage(s)	-	1524	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018288	Influenza B virus (B/Houston/B87/2003)	Influenza B virus (B/Houston/B87/2003)	5	5	-	-	2003	JAN	19	-	RhMK 2 passage(s)	-	1808	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018289	Influenza B virus (B/Houston/B87/2003)	Influenza B virus (B/Houston/B87/2003)	8	8	-	-	2003	JAN	19	-	RhMK 2 passage(s)	-	1064	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018290	Influenza B virus (B/Houston/B87/2003)	Influenza B virus (B/Houston/B87/2003)	3	3	-	-	2003	JAN	19	-	RhMK 2 passage(s)	-	2270	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018291	Influenza B virus (B/Houston/B87/2003)	Influenza B virus (B/Houston/B87/2003)	1	1	-	-	2003	JAN	19	-	RhMK 2 passage(s)	-	2328	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018292	Influenza B virus (B/Houston/B87/2003)	Influenza B virus (B/Houston/B87/2003)	2	2	-	-	2003	JAN	19	-	RhMK 2 passage(s)	-	2360	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018293	Influenza B virus (B/Houston/B88/2003)	Influenza B virus (B/Houston/B88/2003)	4	4	Victoria	-	2003	JAN	17	-	RhMK 2 passage(s)	-	1849	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018294	Influenza B virus (B/Houston/B88/2003)	Influenza B virus (B/Houston/B88/2003)	7	7	-	-	2003	JAN	17	-	RhMK 2 passage(s)	-	1151	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018295	Influenza B virus (B/Houston/B88/2003)	Influenza B virus (B/Houston/B88/2003)	6	6	-	-	2003	JAN	17	-	RhMK 2 passage(s)	-	1516	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018296	Influenza B virus (B/Houston/B88/2003)	Influenza B virus (B/Houston/B88/2003)	5	5	-	-	2003	JAN	17	-	RhMK 2 passage(s)	-	1810	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018297	Influenza B virus (B/Houston/B88/2003)	Influenza B virus (B/Houston/B88/2003)	8	8	-	-	2003	JAN	17	-	RhMK 2 passage(s)	-	1056	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018298	Influenza B virus (B/Houston/B88/2003)	Influenza B virus (B/Houston/B88/2003)	3	3	-	-	2003	JAN	17	-	RhMK 2 passage(s)	-	2269	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018299	Influenza B virus (B/Houston/B88/2003)	Influenza B virus (B/Houston/B88/2003)	1	1	-	-	2003	JAN	17	-	RhMK 2 passage(s)	-	2328	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018300	Influenza B virus (B/Houston/B88/2003)	Influenza B virus (B/Houston/B88/2003)	2	2	-	-	2003	JAN	17	-	RhMK 2 passage(s)	-	2355	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018301	Influenza B virus (B/Houston/B720/2004)	Influenza B virus (B/Houston/B720/2004)	4	4	Yamagata	-	2004	DEC	28	age:53.3Y	RhMK 1 passage(s)	-	1843	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018302	Influenza B virus (B/Houston/B720/2004)	Influenza B virus (B/Houston/B720/2004)	7	7	-	-	2004	DEC	28	age:53.3Y	RhMK 1 passage(s)	-	1151	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018303	Influenza B virus (B/Houston/B720/2004)	Influenza B virus (B/Houston/B720/2004)	6	6	-	-	2004	DEC	28	age:53.3Y	RhMK 1 passage(s)	-	1516	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018304	Influenza B virus (B/Houston/B720/2004)	Influenza B virus (B/Houston/B720/2004)	5	5	-	-	2004	DEC	28	age:53.3Y	RhMK 1 passage(s)	-	1810	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018305	Influenza B virus (B/Houston/B720/2004)	Influenza B virus (B/Houston/B720/2004)	8	8	-	-	2004	DEC	28	age:53.3Y	RhMK 1 passage(s)	-	1054	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018306	Influenza B virus (B/Houston/B720/2004)	Influenza B virus (B/Houston/B720/2004)	3	3	-	-	2004	DEC	28	age:53.3Y	RhMK 1 passage(s)	-	2269	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018307	Influenza B virus (B/Houston/B720/2004)	Influenza B virus (B/Houston/B720/2004)	1	1	-	-	2004	DEC	28	age:53.3Y	RhMK 1 passage(s)	-	2321	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018308	Influenza B virus (B/Houston/B720/2004)	Influenza B virus (B/Houston/B720/2004)	2	2	-	-	2004	DEC	28	age:53.3Y	RhMK 1 passage(s)	-	2352	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018309	Influenza B virus (B/Houston/B745/2005)	Influenza B virus (B/Houston/B745/2005)	4	4	Yamagata	-	2005	JAN	3	age:60Y	RhMK 1 passage(s)	-	1844	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018310	Influenza B virus (B/Houston/B745/2005)	Influenza B virus (B/Houston/B745/2005)	7	7	-	-	2005	JAN	3	age:60Y	RhMK 1 passage(s)	-	1151	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018311	Influenza B virus (B/Houston/B745/2005)	Influenza B virus (B/Houston/B745/2005)	6	6	-	-	2005	JAN	3	age:60Y	RhMK 1 passage(s)	-	1516	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018312	Influenza B virus (B/Houston/B745/2005)	Influenza B virus (B/Houston/B745/2005)	5	5	-	-	2005	JAN	3	age:60Y	RhMK 1 passage(s)	-	1810	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018313	Influenza B virus (B/Houston/B745/2005)	Influenza B virus (B/Houston/B745/2005)	8	8	-	-	2005	JAN	3	age:60Y	RhMK 1 passage(s)	-	1054	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018314	Influenza B virus (B/Houston/B745/2005)	Influenza B virus (B/Houston/B745/2005)	3	3	-	-	2005	JAN	3	age:60Y	RhMK 1 passage(s)	-	2269	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018315	Influenza B virus (B/Houston/B745/2005)	Influenza B virus (B/Houston/B745/2005)	1	1	-	-	2005	JAN	3	age:60Y	RhMK 1 passage(s)	-	2278	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018316	Influenza B virus (B/Houston/B745/2005)	Influenza B virus (B/Houston/B745/2005)	2	2	-	-	2005	JAN	3	age:60Y	RhMK 1 passage(s)	-	2347	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018317	Influenza B virus (B/Houston/B756/2005)	Influenza B virus (B/Houston/B756/2005)	4	4	Yamagata	-	2005	JAN	4	age:30.5Y	RhMK 1 passage(s)	-	1840	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018318	Influenza B virus (B/Houston/B756/2005)	Influenza B virus (B/Houston/B756/2005)	7	7	-	-	2005	JAN	4	age:30.5Y	RhMK 1 passage(s)	-	1151	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018319	Influenza B virus (B/Houston/B756/2005)	Influenza B virus (B/Houston/B756/2005)	6	6	-	-	2005	JAN	4	age:30.5Y	RhMK 1 passage(s)	-	1516	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018320	Influenza B virus (B/Houston/B756/2005)	Influenza B virus (B/Houston/B756/2005)	5	5	-	-	2005	JAN	4	age:30.5Y	RhMK 1 passage(s)	-	1793	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018321	Influenza B virus (B/Houston/B756/2005)	Influenza B virus (B/Houston/B756/2005)	8	8	-	-	2005	JAN	4	age:30.5Y	RhMK 1 passage(s)	-	1054	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018322	Influenza B virus (B/Houston/B756/2005)	Influenza B virus (B/Houston/B756/2005)	3	3	-	-	2005	JAN	4	age:30.5Y	RhMK 1 passage(s)	-	2269	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018323	Influenza B virus (B/Houston/B756/2005)	Influenza B virus (B/Houston/B756/2005)	1	1	-	-	2005	JAN	4	age:30.5Y	RhMK 1 passage(s)	-	2292	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018324	Influenza B virus (B/Houston/B756/2005)	Influenza B virus (B/Houston/B756/2005)	2	2	-	-	2005	JAN	4	age:30.5Y	RhMK 1 passage(s)	-	2352	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018325	Influenza B virus (B/Houston/B787/2005)	Influenza B virus (B/Houston/B787/2005)	4	4	Yamagata	-	2005	JAN	6	-	RhMK 1 passage(s)	-	1840	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018326	Influenza B virus (B/Houston/B787/2005)	Influenza B virus (B/Houston/B787/2005)	7	7	-	-	2005	JAN	6	-	RhMK 1 passage(s)	-	1145	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018327	Influenza B virus (B/Houston/B787/2005)	Influenza B virus (B/Houston/B787/2005)	6	6	-	-	2005	JAN	6	-	RhMK 1 passage(s)	-	1505	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018328	Influenza B virus (B/Houston/B787/2005)	Influenza B virus (B/Houston/B787/2005)	5	5	-	-	2005	JAN	6	-	RhMK 1 passage(s)	-	1797	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018329	Influenza B virus (B/Houston/B787/2005)	Influenza B virus (B/Houston/B787/2005)	8	8	-	-	2005	JAN	6	-	RhMK 1 passage(s)	-	1037	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018330	Influenza B virus (B/Houston/B787/2005)	Influenza B virus (B/Houston/B787/2005)	3	3	-	-	2005	JAN	6	-	RhMK 1 passage(s)	-	2270	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018331	Influenza B virus (B/Houston/B787/2005)	Influenza B virus (B/Houston/B787/2005)	1	1	-	-	2005	JAN	6	-	RhMK 1 passage(s)	-	2292	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018332	Influenza B virus (B/Houston/B787/2005)	Influenza B virus (B/Houston/B787/2005)	2	2	-	-	2005	JAN	6	-	RhMK 1 passage(s)	-	2352	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018333	Influenza B virus (B/Houston/B846/2005)	Influenza B virus (B/Houston/B846/2005)	4	4	Yamagata	-	2005	JAN	12	age:8.4Y	RhMK 1 passage(s)	-	1843	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018334	Influenza B virus (B/Houston/B846/2005)	Influenza B virus (B/Houston/B846/2005)	7	7	-	-	2005	JAN	12	age:8.4Y	RhMK 1 passage(s)	-	1143	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018335	Influenza B virus (B/Houston/B846/2005)	Influenza B virus (B/Houston/B846/2005)	6	6	-	-	2005	JAN	12	age:8.4Y	RhMK 1 passage(s)	-	1514	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018336	Influenza B virus (B/Houston/B846/2005)	Influenza B virus (B/Houston/B846/2005)	5	5	-	-	2005	JAN	12	age:8.4Y	RhMK 1 passage(s)	-	1802	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018337	Influenza B virus (B/Houston/B846/2005)	Influenza B virus (B/Houston/B846/2005)	8	8	-	-	2005	JAN	12	age:8.4Y	RhMK 1 passage(s)	-	1053	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018338	Influenza B virus (B/Houston/B846/2005)	Influenza B virus (B/Houston/B846/2005)	3	3	-	-	2005	JAN	12	age:8.4Y	RhMK 1 passage(s)	-	2257	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018339	Influenza B virus (B/Houston/B846/2005)	Influenza B virus (B/Houston/B846/2005)	1	1	-	-	2005	JAN	12	age:8.4Y	RhMK 1 passage(s)	-	2319	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018340	Influenza B virus (B/Houston/B846/2005)	Influenza B virus (B/Houston/B846/2005)	2	2	-	-	2005	JAN	12	age:8.4Y	RhMK 1 passage(s)	-	2352	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018341	Influenza B virus (B/Houston/B850/2005)	Influenza B virus (B/Houston/B850/2005)	4	4	Yamagata	-	2005	JAN	12	age:29.4Y	RhMK 1 passage(s)	-	1840	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018342	Influenza B virus (B/Houston/B850/2005)	Influenza B virus (B/Houston/B850/2005)	7	7	-	-	2005	JAN	12	age:29.4Y	RhMK 1 passage(s)	-	1144	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY018343	Influenza B virus (B/Houston/B850/2005)	Influenza B virus (B/Houston/B850/2005)	6	6	-	-	2005	JAN	12	age:29.4Y	RhMK 1 passage(s)	-	1516	Homo sapiens	USA	Houston, TX	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
