sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country.m49_region	m49_country.m49_intermediate_region	m49_country.m49_sub_region
AY191498	Influenza B virus (B/Hong Kong/548/2000)	B/Hong Kong/548/2000	4	4	Yamagata	-	-	-	-	29 year old female in September 2000	-	14689282	1882	Homo sapiens	-	-	-	-	-
AY191499	Influenza B virus (B/Hong Kong/548/2000)	B/Hong Kong/548/2000	6	6	-	-	-	-	-	29 year old female in September 2000	-	14689282	1557	Homo sapiens	-	-	-	-	-
AY191500	Influenza B virus (B/Vienna/1/99)	B/Vienna/1/99	6	6	-	-	-	-	-	12 year old female in February 1999	-	-	1557	Homo sapiens	-	-	-	-	-
AY191501	Influenza B virus (B/Switzerland/4291/97)	B/Switzerland/4291/97	6	6	-	-	-	-	-	27 year old in March 1997	-	14689282	1557	Homo sapiens	-	-	-	-	-
AY191502	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	6	6	-	-	-	-	-	-	-	-	1555	Homo sapiens	-	-	-	-	-
AY223876	Influenza B virus (B/Durban/43/98)	(B/Durban/43/98)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223877	Influenza B virus (B/Durban/44/98)	(B/Durban/44/98)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223878	Influenza B virus (B/Durban/52/98)	(B/Durban/52/98)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223879	Influenza B virus (B/Durban/55/98)	(B/Durban/55/98)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223880	Influenza B virus (B/Durban/56/98)	(B/Durban/56/98)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223881	Influenza B virus (B/Johannesburg/1/99)	(B/Johannesburg/1/99)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223882	Influenza B virus (B/Johannesburg/2/99)	(B/Johannesburg/2/99)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223883	Influenza B virus (B/Johannesburg/5/99)	(B/Johannesburg/5/99)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223884	Influenza B virus (B/Johannesburg/34/01)	(B/Johannesburg/34/01)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223885	Influenza B virus (B/Johannesburg/35/01)	(B/Johannesburg/35/01)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223886	Influenza B virus (B/Johannesburg/36/01)	(B/Johannesburg/36/01)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223887	Influenza B virus (B/Johannesburg/41/99)	(B/Johannesburg/41/99)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223888	Influenza B virus (B/Johannesburg/77/01)	(B/Johannesburg/77/01)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223889	Influenza B virus (B/Johannesburg/94/99)	(B/Johannesburg/94/99)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223890	Influenza B virus (B/Johannesburg/96/01)	(B/Johannesburg/96/01)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223891	Influenza B virus (B/Johannesburg/113/010)	(B/Johannesburg/113/010)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223892	Influenza B virus (B/Johannesburg/116/01)	(B/Johannesburg/116/01)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223893	Influenza B virus (B/Johannesburg/119/01)	(B/Johannesburg/119/01)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223894	Influenza B virus (B/Johannesburg/123/01)	(B/Johannesburg/123/01)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223895	Influenza B virus (B/Johannesburg/163/99)	(B/Johannesburg/163/99)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223896	Influenza B virus (B/Johannesburg/187/99)	(B/Johannesburg/187/99)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223897	Influenza B virus (B/Johannesburg/189/99)	(B/Johannesburg/189/99)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223898	Influenza B virus (B/Maputo/1/99)	(B/Maputo/1/99)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223899	Influenza B virus (B/Maputo/2/99)	(B/Maputo/2/99)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY223900	Influenza B virus (B/Durban/39/98)	(B/Durban/39/98)	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	-	-	-	-	-
AY236436	Influenza B virus (B/Genoa/11/2002)	-	-	4	-	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY236437	Influenza B virus (B/Genoa/41/2002)	-	-	4	-	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY236438	Influenza B virus (B/Trieste/17/2002)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236439	Influenza B virus (B/Trieste/8/2002)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236440	Influenza B virus (B/Genoa12/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236441	Influenza B virus (B/Genoa49/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236442	Influenza B virus (B/Trieste24/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236443	Influenza B virus (B/Trieste14/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236444	Influenza B virus (B/Genoa5/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236445	Influenza B virus (B/Trieste7/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236446	Influenza B virus (B/Trieste23/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236447	Influenza B virus (B/Genoa6/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236448	Influenza B virus (B/Genoa65/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236449	Influenza B virus (B/Genoa3/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236450	Influenza B virus (B/Genoa48/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236451	Influenza B virus (B/Genoa53/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236452	Influenza B virus (B/Trieste18/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236453	Influenza B virus (B/Trieste/27/2002)	-	-	4	-	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY236454	Influenza B virus (B/Trieste/4/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236455	Influenza B virus (B/Trieste/15/2002)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236456	Influenza B virus (B/Trieste/25/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236457	Influenza B virus (B/Genoa/56/2002)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1000	-	-	-	-	-	-
AY236458	Influenza B virus (B/Genoa/33/2002)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY236459	Influenza B virus (B/Trieste/37/2002)	-	-	4	-	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY236460	Influenza B virus (B/Genoa/7/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY236461	Influenza B virus (B/Genoa/21/2002)	-	-	4	-	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY236462	Influenza B virus (B/Genoa/8/02)	-	-	4	-	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY236463	Influenza B virus (B/Genoa/2/02)	-	-	4	-	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY236464	Influenza B virus (B/Genoa/55/02)	-	-	4	Yamagata	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY236465	Influenza B virus (B/Genoa/52/2002)	-	-	4	-	-	-	-	-	-	-	12767012	1003	-	-	-	-	-	-
AY260941	Influenza B virus (B/Memphis/12/97)	-	7	7	-	-	-	-	-	-	-	-	1180	-	-	-	-	-	-
AY260942	Influenza B virus (B/Memphis/12/97)	-	1	1	-	-	-	-	-	-	-	-	2281	-	-	-	-	-	-
AY260943	Influenza B virus (B/Memphis/12/97)	-	2	2	-	-	-	-	-	-	-	-	2369	-	-	-	-	-	-
AY260944	Influenza B virus (B/Memphis/12/97)	-	3	3	-	-	-	-	-	-	-	-	2245	-	-	-	-	-	-
AY260945	Influenza B virus (B/Memphis/12/97)	-	4	4	Yamagata	-	-	-	-	-	-	-	1808	-	-	-	-	-	-
AY260946	Influenza B virus (B/Memphis/12/97)	-	5	5	-	-	-	-	-	-	-	-	1730	-	-	-	-	-	-
AY260947	Influenza B virus (B/Memphis/12/97)	-	6	6	-	-	-	-	-	-	-	-	1482	-	-	-	-	-	-
AY260948	Influenza B virus (B/Memphis/12/97)	-	8	8	-	-	-	-	-	-	-	-	1044	-	-	-	-	-	-
AY260949	Influenza B virus (B/Memphis/12/97-MA)	-	1	1	-	-	-	-	-	-	-	-	2331	-	-	-	-	-	-
AY260950	Influenza B virus (B/Memphis/12/97-MA)	-	2	2	-	-	-	-	-	-	-	15892972	2360	-	-	-	-	-	-
AY260951	Influenza B virus (B/Memphis/12/97-MA)	-	3	3	-	-	-	-	-	-	-	15892972	2256	-	-	-	-	-	-
AY260952	Influenza B virus (B/Memphis/12/97-MA)	-	4	4	Yamagata	-	-	-	-	-	-	15892972	1837	-	-	-	-	-	-
AY260953	Influenza B virus (B/Memphis/12/97-MA)	-	5	5	-	-	-	-	-	-	-	15892972	1732	-	-	-	-	-	-
AY260954	Influenza B virus (B/Memphis/12/97-MA)	-	6	6	-	-	-	-	-	-	-	15892972	1479	-	-	-	-	-	-
AY260955	Influenza B virus (B/Memphis/12/97-MA)	-	7	7	-	-	-	-	-	-	-	15892972	1171	-	-	-	-	-	-
AY260956	Influenza B virus (B/Memphis/12/97-MA)	-	8	8	-	-	-	-	-	-	-	15892972	1051	-	-	-	-	-	-
AY581945	Influenza B virus (B/Panama/45/1990)	B/Panama/45/90	-	4	Yamagata	-	-	-	-	-	-	15542634	1752	-	Panama	-	custom-table-row/m49_region/americas	custom-table-row/m49_intermediate_region/central_america	custom-table-row/m49_sub_region/latin_america_and_the_caribbean
AY581946	Influenza B virus (B/Nashville/45/91)	B/Nashville/45/91	-	4	Yamagata	-	-	-	-	-	-	15542634	1752	-	-	-	-	-	-
AY581947	Influenza B virus (B/Guangzhou/86/92)	B/Guangzhou/86/92	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581948	Influenza B virus (B/Nanchang/195/94)	B/Nanchang/195/94	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581949	Influenza B virus (B/Nanchang/560/94)	B/Nanchang/560/94	-	4	Yamagata	-	-	-	-	-	-	15542634	1758	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581950	Influenza B virus (B/Nanchang/630/94)	B/Nanchang/630/94	-	4	Yamagata	-	-	-	-	-	-	15542634	1758	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581951	Influenza B virus (B/Nanchang/3/95)	B/Nanchang/3/95	-	4	Yamagata	-	-	-	-	-	-	15542634	1758	-	-	-	-	-	-
AY581952	Influenza B virus (B/Nanchang/15/95)	B/Nanchang/15/95	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581953	Influenza B virus (B/Houston/2/96)	B/Houston/2/96	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581954	Influenza B virus (B/Memphis/21/96)	B/Memphis/21/96	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581955	Influenza B virus (B/Nanchang/20/96)	B/Nanchang/20/96	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581956	Influenza B virus (B/Nanchang/2/97)	B/Nanchang/2/97	-	4	-	-	-	-	-	-	-	15542634	1758	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581957	Influenza B virus (B/Nanchang/4/97)	B/Nanchang/4/97	-	4	-	-	-	-	-	-	-	15542634	1758	-	-	-	-	-	-
AY581958	Influenza B virus (B/Nanchang/15/97)	B/Nanchang/15/97	-	4	-	-	-	-	-	-	-	15542634	1758	-	-	-	-	-	-
AY581959	Influenza B virus (B/Nanchang/6/98)	B/Nanchang/6/98	-	4	-	-	-	-	-	-	-	15542634	1758	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581960	Influenza B virus (B/Nanchang/7/98)	B/Nanchang/7/98	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581961	Influenza B virus (B/Nanchang/12/98)	B/Nanchang/12/98	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581962	Influenza B virus (B/Memphis/8/99)	B/Memphis/8/99	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581963	Influenza B virus (B/Maryland/1/2001)	B/Maryland/1/01	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581964	Influenza B virus (B/Memphis/1/01)	B/Memphis/1/01	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581965	Influenza B virus (B/Memphis/3/01)	B/Memphis/3/01	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	-	-	-	-	-
AY581966	Influenza B virus (B/Nebraska/1/2001)	B/Nebraska/1/01	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581967	Influenza B virus (B/Nebraska/2/2001)	B/Nebraska/2/01	-	4	Yamagata	-	-	-	-	-	-	15542634	1755	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581968	Influenza B virus (B/Los Angeles/1/2002)	B/Los Angeles/1/02	-	4	Victoria	-	-	-	-	-	-	15542634	1758	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581969	Influenza B virus (B/Memphis/7/2003)	B/Memphis/7/03	-	4	Victoria	-	-	-	-	-	-	15542634	1758	-	-	-	-	-	-
AY581970	Influenza B virus (B/Memphis/13/2003)	B/Memphis/13/03	-	4	Victoria	-	-	-	-	-	-	15542634	1758	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581971	Influenza B virus (B/Memphis/3/89)	B/Memphis/3/89	-	7	-	-	-	-	-	-	-	15542634	1076	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581972	Influenza B virus (B/Houston/1/91)	B/Houston/1/91	-	7	-	-	-	-	-	-	-	15542634	1079	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581973	Influenza B virus (B/Memphis/5/93)	B/Memphis/5/93	-	7	-	-	-	-	-	-	-	15542634	1076	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581974	Influenza B virus (B/Nanchang/560/94)	B/Nanchang/560/94	-	7	-	-	-	-	-	-	-	15542634	1076	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581975	Influenza B virus (B/Nanchang/630/94)	B/Nanchang/630/94	-	7	-	-	-	-	-	-	-	15542634	1076	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581976	Influenza B virus (B/Nanchang/6/96)	B/Nanchang/6/96	-	7	-	-	-	-	-	-	-	15542634	1076	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581977	Influenza B virus (B/Nanchang/2/97)	B/Nanchang/2/97	-	7	-	-	-	-	-	-	-	15542634	1076	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581978	Influenza B virus (B/Nanchang/6/98)	B/Nanchang/6/98	-	7	-	-	-	-	-	-	-	15542634	1076	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581979	Influenza B virus (B/Maryland/1/2001)	B/Maryland/1/01	-	7	-	-	-	-	-	-	-	15542634	1076	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581980	Influenza B virus (B/Nebraska/1/2001)	B/Nebraska/1/01	-	7	-	-	-	-	-	-	-	15542634	1076	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581981	Influenza B virus (B/Nebraska/2/2001)	B/Nebraska/2/01	-	7	-	-	-	-	-	-	-	15542634	1076	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581982	Influenza B virus (B/Los Angeles/1/2002)	B/Los Angeles/1/02	-	7	-	-	-	-	-	-	-	15542634	1076	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581983	Influenza B virus (B/Memphis/13/2003)	B/Memphis/13/03	-	7	-	-	-	-	-	-	-	15542634	1076	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY581984	Influenza B virus (B/Norway/1/84)	B/Norway/1/84	-	6	-	-	-	-	-	-	-	15542634	1408	-	Norway	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY581985	Influenza B virus (B/Ibaraki/2/85)	B/Ibaraki/2/85	-	6	-	-	-	-	-	-	-	15542634	1405	-	Japan	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581986	Influenza B virus (B/Aichi/5/88)	B/Aichi/5/88	-	6	-	-	-	-	-	-	-	15542634	1408	-	Japan	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581987	Influenza B virus (B/Nashville/45/91)	B/Nashville/45/91	-	6	-	-	-	-	-	-	-	15542634	1405	-	-	-	-	-	-
AY581988	Influenza B virus (B/Guangzhou/86/92)	B/Guangzhou/86/92	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY581989	Influenza B virus (B/Guangzhou/87/92)	B/Guangzhou/87/92	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY581990	Influenza B virus (B/Guangdong/8/93)	B/Guangdong/8/93	-	6	-	-	-	-	-	-	-	15542634	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581991	Influenza B virus (B/Harbin/7/1994)	B/Harbin/7/94	-	6	-	-	-	-	-	-	-	15542634	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581992	Influenza B virus (B/Nanchang/195/94)	B/Nanchang/195/94	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY581993	Influenza B virus (B/Nanchang/560/94)	B/Nanchang/560/94	-	6	-	-	-	-	-	-	-	15542634	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581994	Influenza B virus (B/Nanchang/630/94)	B/Nanchang/630/94	-	6	-	-	-	-	-	-	-	15542634	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY581995	Influenza B virus (B/Nanchang/3/95)	B/Nanchang/3/95	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY581996	Influenza B virus (B/Nanchang/15/95)	B/Nanchang/15/95	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY581997	Influenza B virus (B/Memphis/28/96)	B/Memphis/28/96	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY581998	Influenza B virus (B/Memphis/21/96)	B/Memphis/21/96	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY581999	Influenza B virus (B/Nanchang/20/96)	B/Nanchang/20/96	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582000	Influenza B virus (B/Nashville/34/96)	B/Nashville/34/96	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582001	Influenza B virus (B/Netherlands/6/96)	B/Netherlands/6/96	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582002	Influenza B virus (B/Henan/22/97)	B/Henan/22/97	-	6	-	-	-	-	-	-	-	15542634	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582003	Influenza B virus (B/Nanchang/2/97)	B/Nanchang/2/97	-	6	-	-	-	-	-	-	-	15542634	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582004	Influenza B virus (B/Nanchang/4/97)	B/Nanchang/4/97	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582005	Influenza B virus (B/Nanchang/15/97)	B/Nanchang/15/97	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582006	Influenza B virus (B/Nanchang/6/98)	B/Nanchang/6/98	-	6	-	-	-	-	-	-	-	15542634	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582007	Influenza B virus (B/Nanchang/7/98)	B/Nanchang/7/98	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582008	Influenza B virus (B/Nanchang/12/98)	B/Nanchang/12/98	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582009	Influenza B virus (B/Shiga/51/98)	B/Shiga/51/98	-	6	-	-	-	-	-	-	-	15542634	1408	-	Japan	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582010	Influenza B virus (B/Memphis/8/99)	B/Memphis/8/99	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582011	Influenza B virus (B/Nanchang/1/2000)	B/Nanchang/1/00	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582012	Influenza B virus (B/Maryland/1/2001)	B/Maryland/1/01	-	6	-	-	-	-	-	-	-	15542634	1408	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582013	Influenza B virus (B/Memphis/1/01)	B/Memphis/1/01	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582014	Influenza B virus (B/Memphis/3/01)	B/Memphis/3/01	-	6	-	-	-	-	-	-	-	15542634	1408	-	-	-	-	-	-
AY582015	Influenza B virus (B/Nebraska/1/2001)	B/Nebraska/1/01	-	6	-	-	-	-	-	-	-	15542634	1408	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582016	Influenza B virus (B/Nebraska/2/2001)	B/Nebraska/2/01	-	6	-	-	-	-	-	-	-	15542634	1408	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582017	Influenza B virus (B/Los Angeles/1/2002)	B/Los Angeles/1/02	-	6	-	-	-	-	-	-	-	15542634	1408	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582018	Influenza B virus (B/Memphis/13/2003)	B/Memphis/13/03	-	6	-	-	-	-	-	-	-	15542634	1408	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582019	Influenza B virus (B/Memphis/3/89)	B/Memphis/3/89	-	5	-	-	-	-	-	-	-	15542634	1683	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582020	Influenza B virus (B/Houston/1/91)	B/Houston/1/91	-	5	-	-	-	-	-	-	-	15542634	1683	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582021	Influenza B virus (B/Memphis/5/93)	B/Memphis/5/93	-	5	-	-	-	-	-	-	-	15542634	1683	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582022	Influenza B virus (B/Nanchang/560/94)	B/Nanchang/560/94	-	5	-	-	-	-	-	-	-	15542634	1683	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582023	Influenza B virus (B/Nanchang/630/94)	B/Nanchang/630/94	-	5	-	-	-	-	-	-	-	15542634	1683	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582024	Influenza B virus (B/Nanchang/6/96)	B/Nanchang/6/96	-	5	-	-	-	-	-	-	-	15542634	1683	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582025	Influenza B virus (B/Nanchang/2/97)	B/Nanchang/2/97	-	5	-	-	-	-	-	-	-	15542634	1683	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582026	Influenza B virus (B/Nanchang/6/98)	B/Nanchang/6/98	-	5	-	-	-	-	-	-	-	15542634	1683	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582027	Influenza B virus (B/Maryland/1/2001)	B/Maryland/1/01	-	5	-	-	-	-	-	-	-	15542634	1683	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582028	Influenza B virus (B/Nebraska/1/2001)	B/Nebraska/1/01	-	5	-	-	-	-	-	-	-	15542634	1683	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582029	Influenza B virus (B/Nebraska/2/2001)	B/Nebraska/2/01	-	5	-	-	-	-	-	-	-	15542634	1683	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582030	Influenza B virus (B/Los Angeles/1/2002)	B/Los Angeles/1/02	-	5	-	-	-	-	-	-	-	15542634	1683	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582031	Influenza B virus (B/Memphis/13/2003)	B/Memphis/13/03	-	5	-	-	-	-	-	-	-	15542634	1683	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
