sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country
GN358425	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358426	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358427	Influenza C virus	-	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	-	60	-	-	-	-
GN358428	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358429	Influenza C virus	-	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	-	60	-	-	-	-
GN358430	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358431	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358432	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358433	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358434	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358435	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358436	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358437	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358438	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358439	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358440	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358441	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358442	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358443	Influenza C virus	-	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	-	60	-	-	-	-
GN358444	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358445	Influenza C virus	-	-	4	AL_ICV_SEG4_SaoPaolo	-	-	-	-	-	-	-	60	-	-	-	-
GN358446	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358447	Influenza C virus	-	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	-	60	-	-	-	-
GN358448	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358449	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358450	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358451	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358452	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358453	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358454	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358455	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358456	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358457	Influenza C virus	-	-	4	AL_ICV_SEG4_SaoPaolo	-	-	-	-	-	-	-	60	-	-	-	-
GN358458	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358459	Influenza C virus	-	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	-	60	-	-	-	-
GN358460	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358461	Influenza C virus	-	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	-	60	-	-	-	-
GN358462	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358463	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358464	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358465	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358466	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358467	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358468	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358469	Influenza C virus	-	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	-	60	-	-	-	-
GN358470	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358471	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358472	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358473	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358474	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358475	Influenza C virus	-	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	-	60	-	-	-	-
GN358476	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358477	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358478	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358479	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358480	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358481	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	-	60	-	-	-	-
GN358482	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358483	Influenza C virus	-	-	4	AL_ICV_SEG4_SaoPaolo	-	-	-	-	-	-	-	60	-	-	-	-
GN358484	Influenza C virus	-	-	4	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358485	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358486	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358487	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358488	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358489	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358490	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358491	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358492	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358493	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358494	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358495	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358496	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358497	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358498	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358499	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358500	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358501	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358502	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358503	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358504	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358505	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358506	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358507	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358508	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358509	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358510	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358511	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358512	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358513	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358514	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358515	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358516	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358517	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358518	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358519	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358520	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358521	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358522	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358523	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358524	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358525	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358526	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358527	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358528	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358529	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358530	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358531	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358532	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358533	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358534	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358535	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358536	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358537	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358538	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358539	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358540	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358541	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358542	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358543	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358544	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358545	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358546	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358547	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358548	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358549	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358550	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358551	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358552	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358553	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358554	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358555	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358556	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358557	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358558	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358559	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358560	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358561	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358562	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358563	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358564	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358565	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358566	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358567	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358568	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358569	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358570	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358571	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358572	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358573	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358574	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358575	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358576	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358577	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358578	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358579	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358580	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358581	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358582	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358583	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358584	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358585	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358586	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358587	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358588	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358589	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358590	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358591	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358592	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358593	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358594	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358595	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358596	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358597	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358598	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358599	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358600	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358601	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358602	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358603	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358604	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358605	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358606	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358607	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358608	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358609	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358610	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358611	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358612	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358613	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358614	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358615	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358616	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358617	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358618	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358619	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358620	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358621	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358622	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358623	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358624	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358625	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358626	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358627	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358628	Influenza C virus	-	-	2	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358629	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358630	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358631	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358632	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358633	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358634	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358635	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358636	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358637	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358638	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358639	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358640	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358641	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358642	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358643	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358644	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358645	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358646	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358647	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358648	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358649	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358650	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358651	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358652	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358653	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358654	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358655	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358656	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358657	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358658	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358659	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358660	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358661	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358662	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358663	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358664	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358665	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358666	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358667	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358668	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358669	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358670	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358671	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358672	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358673	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358674	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358675	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358676	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358677	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358678	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358679	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358680	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358681	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358682	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358683	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358684	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358685	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358686	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358687	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358688	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358689	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358690	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358691	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358692	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358693	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358694	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358695	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358696	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358697	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358698	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358699	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358700	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358701	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358702	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358703	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358704	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358705	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358706	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358707	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358708	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358709	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358710	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358711	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358712	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358713	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358714	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358715	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358716	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358717	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358718	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358719	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358720	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358721	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358722	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
GN358723	Influenza C virus	-	-	7	-	-	-	-	-	-	-	-	60	-	-	-	-
