strain_id	complete	seq_count	cg_subtype	hn_subtype	iso_year	iso_month	iso_day	iso_host	iso_source	iso_country	iso_place_name	segment1_accession	segment2_accession	segment3_accession	segment4_accession	segment5_accession	segment6_accession	segment7_accession	segment8_accession	segment_1_counts	segment_2_counts	segment_3_counts	segment_4_counts	segment_5_counts	segment_6_counts	segment_7_counts	segment_8_counts
B/British Columbia/12/2014	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	APR	4	Homo sapiens	nasopharyngeal swab	Canada	British Columbia	0	0	0	KP864164	0	0	0	0	0	0	0	1	0	0	0	0
B/Delaware/22/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	FEB	8	Homo sapiens	-	USA	Delaware	0	0	MH584264	MH584262	MH584263	MH584267	MH584265	MH584261	0	0	1	1	1	1	1	1
B/British Columbia/331/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	DEC	21	Homo sapiens	nasopharyngeal swab	Canada	British Columbia	0	0	0	MG910894	0	0	0	0	0	0	0	1	0	0	0	0
B/Ontario/340/2018	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	APR	18	Homo sapiens	nasopharyngeal swab	Canada	Ontario	0	0	0	MH603745	0	0	0	0	0	0	0	1	0	0	0	0
B/Florida/33/2015	FALSE	5	-|-|-|Victoria|-|-|-|-	Victoria-	2015	APR	17	Homo sapiens	-	USA	NULL	0	0	0	KY090541	KY090542	KY090543	KY090544	KY090545	0	0	0	1	1	1	1	1
B/Kumamoto/7/2009	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2009	MAR	5	Homo sapiens	-	Japan	Kumamoto	0	0	0	KP460588	0	0	0	0	0	0	0	1	0	0	0	0
B/Utah/48/2016	FALSE	11	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	MAR	26	Homo sapiens	-	USA	NULL	0	0	KY043946	KY043947	KX920953	KY043949	KY043950	KX920956	0	0	2	2	2	2	2	1
B/Genoa/56/2002	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2002	-	-	Homo sapiens	-	Italy	NULL	0	0	0	KP461182	0	0	0	0	0	0	0	1	0	0	0	0
B/Nicaragua/6243_08/2012	FALSE	5	-|-|-|Victoria|-|-|-|-	Victoria-	2012	AUG	28	Homo sapiens	-	Nicaragua	Managua	0	0	MK961741	MK961736	MK961739	MK961738	0	MK961740	0	0	1	1	1	1	0	1
B/JiangxiDonghu/1266/2014	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	DEC	31	Homo sapiens	-	China	Jiangxi	0	0	0	KT589326	0	KY888365	0	0	0	0	0	1	0	1	0	0
B/Wisconsin/42/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	MAR	15	Homo sapiens	-	USA	Wisconsin	0	0	CY248105	CY248106	CY248107	CY248108	CY248109	CY248110	0	0	1	1	1	1	1	1
B/India/V117024/2010	FALSE	1	-|-|-|-|-|-|-|-	--	2010	OCT	1	Homo sapiens	TS/NS	India	NULL	0	0	0	0	0	KF364440	0	0	0	0	0	0	0	1	0	0
B/Suzuka/58/2005	FALSE	1	-|-|-|-|-|-|-|-	--	-	-	-	-	-	-	NULL	0	0	0	0	AB297492	0	0	0	0	0	0	0	1	0	0	0
B/Minnesota/23/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	MAY	25	Homo sapiens	-	USA	Minnesota	0	0	MH726984	MH726985	MH726986	MH726987	MH726988	MH726989	0	0	1	1	1	1	1	1
B/British Columbia/117/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	3	Homo sapiens	nasopharyngeal wash	Canada	British Columbia	0	0	0	MF196072	0	0	0	0	0	0	0	1	0	0	0	0
B/Auckland/107/2005	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2005	JUN	23	Homo sapiens	-	New Zealand	Central Auckland	0	0	CY155447	CY155442	CY155445	CY155444	CY155443	CY155446	0	0	1	1	1	1	1	1
B/Florida/44/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	AUG	25	Homo sapiens	-	USA	Florida	0	0	MN638101	MN638102	MN638103	MN638104	MN638105	MN638106	0	0	1	1	1	1	1	1
B/Shanghai/04/97	FALSE	1	-|-|-|-|-|-|-|-	--	1997	-	-	Homo sapiens	-	China	NULL	0	0	0	0	0	EF584402	0	0	0	0	0	0	0	1	0	0
B/India/P112103/2011	FALSE	1	-|-|-|-|-|-|-|-	--	2011	JAN	28	Homo sapiens	TS/NS	India	NULL	0	0	0	0	0	KF364415	0	0	0	0	0	0	0	1	0	0
B/Florida/50/2016	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	3	Homo sapiens	-	USA	NULL	0	0	KX617566	KX617567	KX617568	KX617569	KX617570	KX617571	0	0	1	1	1	1	1	1
B/Idaho/26/2015	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	AUG	15	Homo sapiens	-	USA	NULL	0	0	KU592458	KU592459	KU592460	KU592461	KU592462	KU592463	0	0	1	1	1	1	1	1
B/Ontario/0151068/2012	FALSE	1	-|-|-|-|-|-|-|-	--	2012	FEB	14	Homo sapiens	nasopharyngeal swab	Canada	NULL	0	0	0	0	0	KC479001	0	0	0	0	0	0	0	1	0	0
B/Ontario/069/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	10	Homo sapiens	nasopharyngeal wash	Canada	Ontario	0	0	0	MF195870	0	0	0	0	0	0	0	1	0	0	0	0
B/Maine/29/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	DEC	17	Homo sapiens	-	USA	Maine	0	0	MK554878	MK554879	MK554880	MK554881	MK554882	MK554883	0	0	1	1	1	1	1	1
B/Pennsylvania/14/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	MAY	2	Homo sapiens	-	USA	Pennsylvania	0	0	CY233711	CY233712	CY233713	CY233714	CY233715	CY233716	0	0	1	1	1	1	1	1
B/Managua/164.02/2010	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2010	JUL	26	Homo sapiens	-	Nicaragua	Managua	0	0	CY099782	CY099777	CY099780	CY099779	CY099778	CY099781	0	0	1	1	1	1	1	1
B/California/12/2015	FALSE	24	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	FEB	4	Homo sapiens	-	USA	NULL	0	0	KY116925	KU592795	KT854318	KT854324	KT854311	KT854316	0	0	4	4	4	4	4	4
B/Hong Kong/CUHK44257/2005	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2005	AUG	4	Homo sapiens	-	China	NULL	0	0	0	JX429631	0	0	0	0	0	0	0	1	0	0	0	0
B/Palermo/10/2015	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	FEB	13	Homo sapiens	oropharyngeal swab	Italy	NULL	0	0	0	KU529024	0	0	0	0	0	0	0	1	0	0	0	0
B/Alberta/361/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	DEC	27	Homo sapiens	nasopharyngeal swab	Canada	Alberta	0	0	0	MG910820	0	0	0	0	0	0	0	1	0	0	0	0
B/Thailand/CU-B9957/2014	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	APR	1	Homo sapiens	nasal swab	Thailand	NULL	0	0	0	KT725660	0	0	0	0	0	0	0	1	0	0	0	0
B/Korea/1454/2008	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	FEB	6	Homo sapiens	-	South Korea	NULL	0	0	0	KP459728	0	0	0	0	0	0	0	1	0	0	0	0
B/Arizona/06/2010	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2010	DEC	9	Homo sapiens	-	USA	NULL	0	0	0	JN992959	0	JN992961	0	JN992960	0	0	0	1	0	1	0	1
B/Guangdong/254/2010	FALSE	1	-|-|-|-|-|-|-|-	--	2010	-	-	Homo sapiens	Nasal Swab	China	Guangdong	0	0	0	0	0	CY109083	0	0	0	0	0	0	0	1	0	0
B/Alberta/071/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	24	Homo sapiens	nasopharyngeal wash	Canada	Alberta	0	0	0	MF195806	0	0	0	0	0	0	0	1	0	0	0	0
B/Idaho/04/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	MAR	13	Homo sapiens	-	USA	Idaho	0	0	CY231407	CY231408	CY231409	CY231410	CY231411	CY231412	0	0	1	1	1	1	1	1
B/Virginia/07/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	MAR	25	Homo sapiens	-	USA	Virginia	0	0	MN086093	MN086094	MN086095	MN086096	MN086097	MN086098	0	0	1	1	1	1	1	1
B/Delaware/7271/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	MAR	8	Homo sapiens	Nasal Wash	USA	Delaware	0	0	MK469247	MK469028	MK469159	MK469115	MK469071	MK469203	0	0	1	1	1	1	1	1
B/Hiroshima/3/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	MAR	15	Homo sapiens	-	Japan	Hiroshima	0	0	0	KP460103	0	0	0	0	0	0	0	1	0	0	0	0
B/Palermo/4/2015	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	JAN	26	Homo sapiens	oropharyngeal swab	Italy	NULL	0	0	0	KU529019	0	0	0	0	0	0	0	1	0	0	0	0
B/Montana/04/2015	FALSE	4	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	4	Homo sapiens	-	USA	NULL	0	0	0	KX002312	0	KX002332	KX002960	KX002395	0	0	0	1	0	1	1	1
B/Texas/28/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	JUN	24	Homo sapiens	-	USA	Texas	0	0	MN371728	MN371729	MN371730	MN371731	MN371732	MN371733	0	0	1	1	1	1	1	1
B/Illinois/19/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	APR	2	Homo sapiens	-	USA	Illinois	0	0	CY229972	CY229973	CY229974	CY229975	CY229976	CY229977	0	0	1	1	1	1	1	1
B/Florida/85/2017	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	JUL	5	Homo sapiens	-	USA	Florida	0	0	CY240264	CY240265	CY240266	CY240267	CY240268	CY240269	0	0	1	1	1	1	1	1
B/Kisii/5894/2008	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	JUN	6	Homo sapiens	nasopharynx	Kenya	NULL	0	0	0	FJ265586	0	0	0	0	0	0	0	1	0	0	0	0
B/British Columbia/095/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	18	Homo sapiens	nasopharyngeal wash	Canada	British Columbia	0	0	0	MF196052	0	0	0	0	0	0	0	1	0	0	0	0
B/Montana/15/2017	FALSE	5	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAY	16	Homo sapiens	-	USA	Montana	0	0	CY237871	CY237872	0	CY237873	CY237874	CY237875	0	0	1	1	0	1	1	1
B/Japan/5091/2016	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	22	Homo sapiens	Nasal Wash	Japan	NULL	0	0	0	CY208324	0	CY209969	0	0	0	0	0	1	0	1	0	0
B/Beijingxicheng/15008/2015	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	JAN	1	Homo sapiens	nasopharyngeal swab	China	NULL	0	0	0	KT383572	0	KT383563	0	0	0	0	0	1	0	1	0	0
B/Indiana/08/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	FEB	21	Homo sapiens	-	USA	Indiana	0	0	MH245407	MH245406	MH245405	MH245404	MH245403	MH245402	0	0	1	1	1	1	1	1
B/New Mexico/05/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	JAN	30	Homo sapiens	-	USA	New Mexico	0	0	MH136332	MH136333	MH136334	MH136335	MH136336	MH136337	0	0	1	1	1	1	1	1
B/Cameroon/17v-1567/2017	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2017	FEB	27	Homo sapiens	-	Cameroon	NULL	0	0	0	MG674760	0	MG674788	MG674817	0	0	0	0	1	0	1	1	0
B/Alaska/07/2011	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2011	MAR	3	Homo sapiens	-	USA	NULL	0	0	0	KC814001	0	KC814002	0	KC814000	0	0	0	1	0	1	0	1
B/Guangdong/GZ122/2009	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2009	JUN	17	Homo sapiens	nasopharyngeal swab	China	Guangdong	0	0	0	KC986461	0	KC986666	0	0	0	0	0	1	0	1	0	0
B/New York/38/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	APR	25	Homo sapiens	-	USA	NULL	0	0	KX922127	KX922128	KX922129	KX922130	KX922131	KX922132	0	0	1	1	1	1	1	1
B/New Jersey/01/2009	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2009	JAN	16	Homo sapiens	-	USA	New Jersey state	0	0	0	GQ340647	0	GQ340646	0	0	0	0	0	1	0	1	0	0
B/Oregon/01/2007	FALSE	1	-|-|-|-|-|-|-|-	--	2007	-	-	Homo sapiens	-	USA	NULL	0	0	0	0	0	EU515958	0	0	0	0	0	0	0	1	0	0
B/Oklahoma/06/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	APR	9	Homo sapiens	-	USA	Oklahoma	0	0	MN085971	MN085972	MN085965	MN085966	MN085967	MN085968	0	0	1	1	1	1	1	1
B/Townsville/11/2013	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	SEP	11	Homo sapiens	-	Australia	Townsville	0	0	CY199566	CY199561	CY199564	CY199563	CY199562	CY199565	0	0	1	1	1	1	1	1
B/Kol/537/2006	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2006	OCT	4	Homo sapiens	-	India	NULL	0	0	0	JF693236	0	JF693252	0	0	0	0	0	1	0	1	0	0
B/Guangdong/GZ121/2010	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2010	MAY	19	Homo sapiens	nasopharyngeal swab	China	Guangdong	0	0	0	KC986607	0	KC986812	0	0	0	0	0	1	0	1	0	0
B/Manipur/V13/2011	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2011	OCT	28	Homo sapiens	nasal and throat swab	India	Manipur	0	0	0	KJ683780	0	0	KP412543	0	0	0	0	1	0	0	1	0
B/Guangdong/GZ487/2009	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2009	AUG	21	Homo sapiens	nasopharyngeal swab	China	Guangdong	0	0	0	KC986510	0	KC986715	0	0	0	0	0	1	0	1	0	0
B/Alaska/14/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	JUL	12	Homo sapiens	-	USA	Alaska	0	0	CY242658	CY242659	CY242660	CY242661	CY242662	CY242663	0	0	1	1	1	1	1	1
B/New York/1300/2011	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2011	MAR	27	Homo sapiens	-	USA	New York, Schenectady County	0	0	CY175950	CY175945	CY175948	CY175947	CY175946	CY175949	0	0	1	1	1	1	1	1
B/North Dakota/02/2013	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2013	MAR	3	Homo sapiens	-	USA	NULL	0	0	0	KF216608	0	KF217026	0	KF216650	0	0	0	1	0	1	0	1
B/Wisconsin/28/2015	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	FEB	15	Homo sapiens	-	USA	NULL	0	0	KT854338	KT854943	KT854337	KT854335	KT854346	KT854935	0	0	1	1	1	1	1	1
B/Sydney/1/2009	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2009	APR	1	Homo sapiens	-	Australia	NULL	0	0	CY150175	CY150170	CY150173	CY150172	CY150171	CY150174	0	0	1	1	1	1	1	1
B/Alberta/345/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	DEC	22	Homo sapiens	nasopharyngeal swab	Canada	Alberta	0	0	0	MG910804	0	0	0	0	0	0	0	1	0	0	0	0
B/New York/1292/2011	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2011	MAR	14	Homo sapiens	-	USA	New York, Suffolk County	0	0	CY175902	CY175897	CY175900	CY175899	CY175898	CY175901	0	0	1	1	1	1	1	1
B/New Jersey/01/2008	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	JAN	4	Homo sapiens	-	USA	NULL	0	0	0	EU515997	0	EU516009	0	0	0	0	0	1	0	1	0	0
B/South Auckland/11/2014	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	AUG	12	Homo sapiens	-	New Zealand	South Auckland	0	0	CY202214	CY202209	CY202212	CY202211	CY202210	CY202213	0	0	1	1	1	1	1	1
B/Texas/22/2009	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2009	FEB	5	Homo sapiens	-	USA	NULL	0	0	0	KF765564	0	KF765537	0	0	0	0	0	1	0	1	0	0
B/Washington/19/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	MAR	2	Homo sapiens	-	USA	Washington	0	0	MH245775	MH245774	MH245773	MH245772	MH245771	MH245770	0	0	1	1	1	1	1	1
B/Bolivia/1470/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	SEP	1	Homo sapiens	-	Bolivia	NULL	0	0	0	KP460347	0	0	0	0	0	0	0	1	0	0	0	0
B/Tumbes/OBT5086/2007	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2007	-	-	Homo sapiens	-	Peru	NULL	0	0	0	KP460547	0	0	0	0	0	0	0	1	0	0	0	0
B/Chongqing-Yuzhong/1476/2010	FALSE	1	-|-|-|-|-|-|-|-	--	2010	-	-	Homo sapiens	-	China	Chongqing	0	0	0	0	0	KC244113	0	0	0	0	0	0	0	1	0	0
B/Florida/26/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	APR	7	Homo sapiens	-	USA	Florida	0	0	MH584354	MH584353	MH584352	MH584351	MH584350	MH584349	0	0	1	1	1	1	1	1
B/Parana/294/2008	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2008	JUL	10	Homo sapiens	Nasopharyngeal secretion	Brazil	PR	0	0	0	CY063360	0	CY063427	0	0	0	0	0	1	0	1	0	0
B/Georgia/05/2015	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	7	Homo sapiens	-	USA	NULL	0	0	KX002931	KX002787	KX002829	KX002948	KX002910	KX002903	0	0	1	1	1	1	1	1
B/South Dakota/08/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	FEB	21	Homo sapiens	-	USA	South Dakota	0	0	MH245671	MH245670	MH245669	MH245668	MH245667	MH245666	0	0	1	1	1	1	1	1
B/California/NHRC_BRD11934N/2015	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	JAN	8	Homo sapiens	nasopharyngeal swab	USA	California	0	0	0	KT259402	0	KT259415	0	KT259428	0	0	0	1	0	1	0	1
B/Kenya/44/2018	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	JUN	28	Homo sapiens	nasal swab	Kenya	NULL	0	0	0	MK693002	0	0	0	0	0	0	0	1	0	0	0	0
B/Bolivia/71/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	MAR	10	Homo sapiens	-	Bolivia	NULL	0	0	0	KP461214	0	0	0	0	0	0	0	1	0	0	0	0
B/Hiroshima/8/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	JUL	12	Homo sapiens	-	Japan	Hiroshima	0	0	0	KP459399	0	0	0	0	0	0	0	1	0	0	0	0
B/Texas/8868/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	FEB	5	Homo sapiens	NP Swab	USA	Texas	0	0	MK911854	MK911849	MK911852	MK911851	MK911850	MK911853	0	0	1	1	1	1	1	1
B/Korea/KUMC-797/2011	FALSE	1	-|-|-|-|-|-|-|-	--	2011	DEC	1	Homo sapiens	nasopharyngeal swab	South Korea	NULL	0	0	0	0	0	MF440893	0	0	0	0	0	0	0	1	0	0
B/Nevada/06/2013	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	FEB	5	Homo sapiens	-	USA	NULL	0	0	0	KF216483	0	KF216477	0	KF216475	0	0	0	1	0	1	0	1
B/Minnesota/23/2017	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAY	11	Homo sapiens	-	USA	Minnesota	0	0	CY237705	CY237706	CY237707	CY237708	CY237709	CY237710	0	0	1	1	1	1	1	1
B/Washington/05/2013	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	DEC	19	Homo sapiens	-	USA	NULL	0	0	KJ532166	KJ532184	KJ532157	KJ532195	KM063773	KJ532176	0	0	1	1	1	1	1	1
B/New York/1125/2007	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2007	JAN	29	Homo sapiens	-	USA	Chautauqua County, NY	0	0	CY175166	CY175161	CY175164	CY175163	CY175162	CY175165	0	0	1	1	1	1	1	1
B/Georgia/14/2017	FALSE	12	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	NOV	9	Homo sapiens	-	USA	Georgia	0	0	MH581718	MH581719	MH581720	MH130869	MH581722	MH130871	0	0	2	2	2	2	2	2
B/Hawkes Bay/1/2013	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	AUG	22	Homo sapiens	-	New Zealand	Hawkes Bay	0	0	CY199726	CY199721	CY199724	CY199723	CY199722	CY199725	0	0	1	1	1	1	1	1
B/Texas/36/2014	FALSE	5	-|-|-|Victoria|-|-|-|-	Victoria-	2014	DEC	1	Homo sapiens	-	USA	NULL	0	0	KX002726	KX002715	KX002624	KX002687	KX003213	0	0	0	1	1	1	1	1	0
B/Kentucky/04/2011	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2011	MAR	4	Homo sapiens	-	USA	NULL	0	0	0	KC813933	0	KC813932	0	KC813931	0	0	0	1	0	1	0	1
B/Hong Kong/CUHK11930/1999	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	1999	-	-	Homo sapiens	-	Hong Kong	NULL	0	0	0	MF955529	0	0	0	0	0	0	0	1	0	0	0	0
B/Georgia/08/2016	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2016	-	-	Homo sapiens	-	USA	NULL	0	0	KX614635	KX614636	KX614637	KX614638	KX614639	KX614640	0	0	1	1	1	1	1	1
B/Vienna/23/2007	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2007	-	-	Homo sapiens	-	Austria	NULL	0	0	0	FJ183464	0	FJ183465	0	0	0	0	0	2	0	1	0	0
B/Michigan/56/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	DEC	14	Homo sapiens	-	USA	Michigan	0	0	CY217897	CY217898	CY217899	CY217900	CY217901	CY217902	0	0	1	1	1	1	1	1
B/New Mexico/6335/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAR	22	Homo sapiens	Nasal Wash	USA	New Mexico	0	0	0	CY244447	0	0	0	0	0	0	0	1	0	0	0	0
B/New York/10/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	FEB	26	Homo sapiens	-	USA	New York	0	0	MH585542	MH585543	MH585539	MH585544	MH585545	MH585546	0	0	1	1	1	1	1	1
B/Alaska/04/2013	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	APR	17	Homo sapiens	-	USA	NULL	0	0	0	KJ136134	0	KJ136135	0	KJ136136	0	0	0	1	0	1	0	1
B/Hong Kong/CUHK52419/2004	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2004	-	-	Homo sapiens	-	Hong Kong	NULL	0	0	0	MF955607	0	0	0	0	0	0	0	1	0	0	0	0
B/British Columbia/338/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	DEC	27	Homo sapiens	nasopharyngeal swab	Canada	British Columbia	0	0	0	MG910901	0	0	0	0	0	0	0	1	0	0	0	0
B/California/77/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	MAY	27	Homo sapiens	-	USA	NULL	0	0	KX919983	KX919984	KX919985	KX919986	KX919987	KX919988	0	0	1	1	1	1	1	1
B/Ningxia Yinchuan Xingqing/1367/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	APR	5	Homo sapiens	-	China	Ningxia	0	0	0	KP460872	0	0	0	0	0	0	0	1	0	0	0	0
B/British_Columbia/014/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	JAN	27	Homo sapiens	nasopharyngeal swab	Canada	British_Columbia	0	0	0	MH216573	0	0	0	0	0	0	0	1	0	0	0	0
B/Memphis/13/2003	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2003	-	-	Homo sapiens	-	USA	Tennessee	0	0	0	KP461068	0	0	0	0	0	0	0	1	0	0	0	0
B/Zhejiang Hangzhou Jianggan/145/2009	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2009	MAY	17	Homo sapiens	-	China	Zhejiang	0	0	0	KP461383	0	0	0	0	0	0	0	1	0	0	0	0
B/New York/33/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	APR	10	Homo sapiens	-	USA	NULL	0	0	KX921343	KX921344	KX921345	KX921346	KX921347	KX921348	0	0	1	1	1	1	1	1
B/Texas/62/2016	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	24	Homo sapiens	-	USA	NULL	0	0	KX616653	KX616654	KX616655	KX616656	KX616657	KX616658	0	0	1	1	1	1	1	1
B/Alberta/023/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	10	Homo sapiens	nasopharyngeal wash	Canada	Alberta	0	0	0	MF195765	0	0	0	0	0	0	0	1	0	0	0	0
B/Victoria/303/2005	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2005	AUG	5	Homo sapiens	-	Australia	Victoria	0	0	CY152014	CY152009	CY152012	CY152011	CY152010	CY152013	0	0	1	1	1	1	1	1
B/Boston/YGB_01050/2013	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2013	APR	22	Homo sapiens	-	USA	Boston, MA	0	0	CY172044	CY172039	CY172042	CY172041	CY172040	CY172043	0	0	1	1	1	1	1	1
B/Finland/191/2003	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2003	-	-	Homo sapiens	-	Finland	NULL	0	0	0	KP459730	0	0	0	0	0	0	0	1	0	0	0	0
B/Wisconsin/15/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	MAR	6	Homo sapiens	-	USA	Wisconsin	0	0	MH245799	MH245798	MH245797	MH245796	MH245795	MH245794	0	0	1	1	1	1	1	1
B/Hong Kong/CUHK5724/2003	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2003	-	-	Homo sapiens	-	Hong Kong	NULL	0	0	0	MF955450	0	0	0	0	0	0	0	1	0	0	0	0
