strain_id	complete	seq_count	cg_subtype	hn_subtype	iso_year	iso_month	iso_day	iso_host	iso_source	iso_country	iso_place_name	segment1_accession	segment2_accession	segment3_accession	segment4_accession	segment5_accession	segment6_accession	segment7_accession	segment8_accession	segment_1_counts	segment_2_counts	segment_3_counts	segment_4_counts	segment_5_counts	segment_6_counts	segment_7_counts	segment_8_counts
A/chicken/Yunnan/5686/2003(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2003	-	-	Gallus gallus	-	China	NULL	CY029431	CY029432	CY029433	CY028986	CY029434	CY029435	CY029436	CY029437	1	1	1	1	1	1	1	1
A/duck/Hunan/1340/2002(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2002	-	-	Anseriformes sp.	-	China	NULL	CY029277	CY029278	CY029279	CY028964	CY029280	CY029281	CY029282	CY029283	1	1	1	1	1	1	1	1
A/hooded crane/Kagoshima/1/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	-	-	Grus monacha	-	Japan	Kagoshima	AB760236	AB760237	AB760238	AB760239	AB760240	AB760241	AB760242	AB760243	1	1	1	1	1	1	1	1
A/Chicken/Thailand/ICRC-V143/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	Gallus gallus	-	Thailand	NULL	EU233413	EU233414	EU233415	EU233416	EU233417	EU233418	EU233419	EU233420	1	1	1	1	1	1	1	1
A/whooper swan/Hokkaido/4/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	-	-	-	-	Japan	Hokkaido	AB610969	AB610970	AB610971	AB610972	AB610973	AB610974	AB610975	AB610976	1	1	1	1	1	1	1	1
A/wild bird/Bhutan/327/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JAN	27	Aves	-	Bhutan	NULL	KX215449	KX215430	KX215382	KJ682272	KX215257	KJ682273	KX215440	KX215287	1	1	1	1	1	1	1	1
A/Indonesia/560H/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	MAY	20	Homo sapiens	-	Indonesia	NULL	EU146792	EU146791	EU146790	EU146785	EU146788	EU146786	EU146787	EU146789	1	1	1	1	1	1	1	1
A/duck/Hunan/03.07_YYGK1L3-OC/2018	TRUE	10	A3|D1|A5|H5|A8|N1|A|A	H5N1	2018	MAR	7	Anseriformes sp.	Oropharyngeal swab and cloacal swab	China	Hunan	MW107893	MW107894	MW107895	MW097862	MW107897	MW107898	MW107899	MW107900	1	1	1	2	1	2	1	1
A/duck/Yunnan/6080/2003(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2003	-	-	Anseriformes sp.	-	China	NULL	CY029445	CY029446	CY029447	CY028988	CY029448	CY029449	CY029450	CY029451	1	1	1	1	1	1	1	1
A/turkey/England/50-92/91	TRUE	8	A5|D1|A12|H5|A8|N1|A|B	H5N1	-	-	-	-	-	United Kingdom	NULL	EU636689	EU636690	EU636691	EU636692	EU636693	EU636694	EU636695	EU636696	1	1	1	1	1	1	1	1
A/civet cat/Cambodia/X0313307/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	MAR	13	Viverridae sp.	-	Cambodia	Takeo	KF001475	KF001476	KF001477	KF001478	KF001479	KF001480	KF001481	KF001482	1	1	1	1	1	1	1	1
A/cygnus olor/Italy/742/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Cygnus olor	-	Italy	Sicily	CY017042	CY017041	CY017040	CY017035	CY017038	CY017037	CY017036	CY017039	1	1	1	1	1	1	1	1
A/condor/Guangdong/139/2003	TRUE	8	B8|D1|A12|H5|A8|N1|A|A	H5N1	2003	JAN	23	Cathartidae sp.	-	China	NULL	JQ966932	JQ966933	JQ966934	JQ966928	JQ966931	JQ966929	JQ966930	JQ966935	1	1	1	1	1	1	1	1
A/duck/Cameroon/16VIR3791-21/2016	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2016	MAY	30	Anseriformes sp.	-	Cameroon	NULL	KY926760	KY926761	KY926762	KY926763	KY926764	KY926765	KY926766	KY926767	1	1	1	1	1	1	1	1
A/chicken/Sheny/0606/2008	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	JUN	6	Gallus gallus	egg	China	NULL	JQ277222	JQ277223	JQ277224	JQ277225	JQ277226	JQ277227	JQ277228	JQ277229	1	1	1	1	1	1	1	1
A/swine/Banten/UT3081/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Sus scrofa	-	Indonesia	NULL	HM440082	HM440081	HM440080	HM440075	HM440078	HM440077	HM440076	HM440079	1	1	1	1	1	1	1	1
A/Indonesia/CDC595/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	MAY	9	Homo sapiens	gender:F; age:29; Nasal Swab	Indonesia	NULL	CY014277	CY014278	CY014279	CY014280	CY014281	CY014282	CY014283	CY014284	1	1	1	1	1	1	1	1
A/chicken/Miyazaki/M6/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	-	-	-	-	Japan	Miyazaki	AB684095	AB684096	AB684097	AB675739	AB684098	AB684099	AB684100	AB684101	1	1	1	1	1	1	1	1
A/duck/Egypt/Q4596B/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JAN	19	Anseriformes sp.	-	Egypt	NULL	KF881405	KF881406	KF881407	KF881408	KF881409	KF881410	KF881411	KF881412	1	1	1	1	1	1	1	1
A/pheasant/TienGiang/0021/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	FEB	4	Phasianidae sp.	cloacal swab and throat swab	Viet Nam	NULL	KU311480	KU311481	KU311482	KU311483	KU311484	KU311485	KU311486	KU311487	1	1	1	1	1	1	1	1
A/chicken/Aichi/T1/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	-	-	-	-	Japan	Aichi	AB684116	AB684117	AB684118	AB675740	AB684119	AB684120	AB684121	AB684122	1	1	1	1	1	1	1	1
A/Environment/Banglaldesh/45537/2020	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2020	JUN	16	Environment	water	Bangladesh	NULL	MW749727	MW749725	MW749726	MW749728	MW749732	MW749730	MW749731	MW749729	1	1	1	1	1	1	1	1
A/duck/Vietnam/QT1726/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	MAY	24	Anas platyrhynchos	-	Viet Nam	NULL	KX513352	KX644118	KX513123	KX513154	KX513253	KX513256	KX513408	KX513370	1	1	1	1	1	1	1	1
A/duck/Nam Dinh/07-88/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	GU050522	GU050521	GU050520	GU050515	GU050518	GU050517	GU050516	GU050519	1	1	1	1	1	1	1	1
A/ferret/Indonesia/5-F3/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	Mustela furo	-	-	NULL	CY116667	CY116668	CY116669	CY116670	CY116671	CY116672	CY116673	CY116674	1	1	1	1	1	1	1	1
A/duck/Vietnam/NCVD-25/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY030420	CY030421	CY030422	CY030423	CY030424	CY030425	CY030426	CY030427	1	1	1	1	1	1	1	1
A/ruddy turnstone/Delaware Bay/317/2016	TRUE	8	B10|E1|A11|H5|A11|N1|B|A	H5N1	2016	MAY	24	Arenaria interpres	-	USA	NULL	MF613762	MF613881	MF613924	MF613724	MF046298	MF613766	MF613731	MF046472	1	1	1	1	1	1	1	1
A/crow/Bangladesh/NRL-AI-1615/2017	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2017	JAN	17	Corvidae sp.	Oropharyngeal swab	Bangladesh	Rajshahi	MN994198	MN994199	MN994200	MN994201	MN994202	MN994203	MN994204	MN994205	1	1	1	1	1	1	1	1
A/duck/Cote d'Ivoire/1787-18/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Anseriformes sp.	-	Cote d'Ivoire	NULL	CY016810	CY016809	CY016808	CY016803	CY016806	CY016805	CY016804	CY016807	1	1	1	1	1	1	1	1
A/duck/Bangladesh/46095/2020	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2020	OCT	22	Anas sp.	Oral-pharyngeal	Bangladesh	NULL	OM938205	OM938206	OM938207	OM938208	OM938209	OM938210	OM938211	OM938212	1	1	1	1	1	1	1	1
A/duck/Bangladesh/34101/2017	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2017	NOV	28	Anas sp.	-	Bangladesh	NULL	MH791694	MH791675	MH791610	MH791775	MH791925	MH791612	MH791861	MH791812	1	1	1	1	1	1	1	1
A/Muscovy duck/Vietnam/4/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Cairina moschata	-	Viet Nam	NULL	CY029572	CY029573	CY029574	CY029575	CY029576	CY029577	CY029578	CY029579	1	1	1	1	1	1	1	1
A/duck/Henan/1652/2006	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2006	DEC	30	Anseriformes sp.	-	China	NULL	FJ784830	FJ784814	FJ784798	FJ784846	FJ784782	FJ784766	FJ784878	FJ784862	1	1	1	1	1	1	1	1
A/duck/Tripura/103597/2008	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	-	-	Anseriformes sp.	dead bird	India	NULL	GU252819	GU252820	GU252821	GU252822	GU252823	GU252824	GU252825	GU252826	1	1	1	1	1	1	1	1
A/chicken/Vietnam/NCVD-421/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	-	-	Gallus gallus	-	Viet Nam	NULL	KR732549	KR732511	KR732391	KR732552	KR732569	KR732455	KR732540	KR732512	1	1	1	1	1	1	1	1
A/yellow billed duck/Bhutan/358/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JAN	30	Anas undulata	-	Bhutan	NULL	KX215248	KX215378	KX215356	KJ682228	KX215396	KJ682229	KX215251	KX215381	1	1	1	1	1	1	1	1
A/chicken/Yunnan/6957/2003(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2003	-	-	Gallus gallus	-	China	NULL	CY029473	CY029474	CY029475	CY028992	CY029476	CY029477	CY029478	CY029479	1	1	1	1	1	1	1	1
A/chicken/Nigeria/16VIR5840-9/2015	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	JAN	24	Gallus gallus	-	Nigeria	NULL	MF112262	MF112361	MF112458	MF112550	MF112650	MF112750	MF112850	MF113020	1	1	1	1	1	1	1	1
A/duck/Jiangxi/130/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	DEC	3	Anseriformes sp.	cloaca swab	China	Jiangxi	MK744012	MK744013	MK744014	MK744015	MK744016	MK744017	MK744018	MK744019	1	1	1	1	1	1	1	1
A/duck/Sukoharjo/BBVW-1428-9/2012	TRUE	9	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	SEP	25	Anseriformes sp.	tissue	Indonesia	Central Java	KY614813	KY614814	KY614815	KY614816	KY614817	KY614818	KY614819	KY614820	1	1	1	2	1	1	1	1
A/duck/El Fayoum/CAI1/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	MAR	1	Anseriformes sp.	-	Egypt	El Fayoum	CY126103	CY126102	CY126101	CY126096	CY126099	CY126098	CY126097	CY126100	1	1	1	1	1	1	1	1
A/mandarin duck/Korea/PSC24-24/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	DEC	28	Aix galericulata	-	South Korea	NULL	JQ710446	JQ710447	JQ710448	JQ710449	JQ710450	JQ710451	JQ710452	JQ710453	1	1	1	1	1	1	1	1
A/Silky Chicken/Hong Kong/SF189/01 (H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	-	-	-	NULL	AF509148	AF509174	AF509200	AF509021	AF509122	AF509097	AF509045	AF509071	1	1	1	1	1	1	1	1
A/Indonesia/298H/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	FEB	3	Homo sapiens	-	Indonesia	NULL	EU146704	EU146703	EU146702	EU146697	EU146700	EU146699	EU146698	EU146701	1	1	1	1	1	1	1	1
A/duck/Bangladesh/22811/2014	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2014	JUN	22	Anas sp.	-	Bangladesh	NULL	KY629557	KY629436	KY629446	KY629437	KY629509	KY629464	KY629500	KY629516	1	1	1	1	1	1	1	1
A/duck/Bangladesh/30057/2016	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2016	MAY	26	Anas sp.	-	Bangladesh	NULL	MG042108	MG042167	MG042087	MG042382	MG042194	MG042439	MG042391	MG042124	1	1	1	1	1	1	1	1
A/duck/Yunnan/485/2004(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2004	-	-	Anseriformes sp.	-	China	NULL	CY029494	CY029495	CY029496	CY028995	CY029497	CY029498	CY029499	CY029500	1	1	1	1	1	1	1	1
A/chicken/Vietnam/NCVD11/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Gallus gallus	-	Viet Nam	NULL	CY036726	CY036725	CY036724	CY036719	CY036722	CY036721	CY036720	CY036723	1	1	1	1	1	1	1	1
A/crow/Bangladesh/NRL-AI-1616/2017	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2017	JAN	17	Corvidae sp.	Oropharyngeal swab	Bangladesh	Rajshahi	MN994206	MN994207	MN994208	MN994209	MN994210	MN994211	MN994212	MN994213	1	1	1	1	1	1	1	1
A/chicken/Sharkia/CAI41/2009	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2009	MAY	25	Gallus gallus	-	Egypt	Sharkia	CY126072	CY126071	CY126070	CY126065	CY126068	CY126067	CY126066	CY126069	1	1	1	1	1	1	1	1
A/Vietnam/UT31244III/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	JUN	19	Homo sapiens	throat swab	Viet Nam	NULL	HM114566	HM114567	HM114568	HM114569	HM114570	HM114571	HM114572	HM114573	1	1	1	1	1	1	1	1
A/water/Hebei/1/2009	TRUE	8	A3|D1|A12|H5|A8|N1|A|X	H5N1	2009	JAN	6	Environment	-	China	Hubei	CY098763	CY098764	CY098765	CY098766	CY098767	CY098768	CY098769	CY098770	1	1	1	1	1	1	1	1
A/duck/Bangladesh/21814/2014	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2014	JAN	19	Anseriformes sp.	-	Bangladesh	NULL	KT361923	KT361924	KT361925	KT361926	KT361927	KT361928	KT361929	KT361930	1	1	1	1	1	1	1	1
A/Ck/India/NIV33487/06	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	Gallus gallus	spleen	India	NULL	EF362425	EF362424	EF362423	EF362418	EF362421	EF362420	EF362419	EF362422	1	1	1	1	1	1	1	1
A/goose/Hong Kong/1032.9/2000	TRUE	8	A3|D1|A12|H5|A8|N1|A|B	H5N1	2000	-	-	Anser sp.	-	China	NULL	GU052064	GU052063	GU052062	GU052057	GU052060	GU052059	GU052058	GU052061	1	1	1	1	1	1	1	1
A/environment/Maryland/06OS1195/2006	TRUE	8	B4|E1|A11|H5|A11|N1|B|A	H5N1	2006	AUG	2	Environment	-	USA	Maryland	CY190210	CY190209	CY190208	CY190203	CY190206	CY190205	CY190204	CY190207	1	1	1	1	1	1	1	1
A/duck/Vietnam/NCVD-16/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY030348	CY030349	CY030350	CY030351	CY030352	CY030353	CY030354	CY030355	1	1	1	1	1	1	1	1
A/chicken/Xinjiang/28/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Gallus gallus	-	China	Xinjiang	HM172445	HM172386	HM172346	HM172090	HM172248	HM172193	HM172144	HM172289	1	1	1	1	1	1	1	1
A/chicken/Reshoty/02/2006(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Gallus gallus	gender:F; age:Adult; spleen	Russia	Novosibirsk region	CY047480	CY047481	CY047482	CY047483	CY047484	CY047485	CY047486	CY047487	1	1	1	1	1	1	1	1
A/duck/Hunan/300/2003(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2003	-	-	Anseriformes sp.	-	China	NULL	CY029284	CY029285	CY029286	CY028965	CY029287	CY029288	CY029289	CY029290	1	1	1	1	1	1	1	1
A/chicken/Fujian/1/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Gallus gallus	-	China	Fujian	HM172421	HM172373	HM172335	HM172096	HM172223	HM172169	HM172122	HM172272	1	1	1	1	1	1	1	1
A/chicken/Korea/YAQ173/2008	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	APR	9	Gallus gallus	-	South Korea	NULL	GQ412036	GQ412042	GQ412048	GQ412056	GQ412060	GQ412066	GQ412072	GQ412078	1	1	1	1	1	1	1	1
A/goose/Hong Kong/437-6/1999	TRUE	8	A3|D1|A12|H5|A8|N1|A|B	H5N1	1999	-	-	Anser sp.	-	China	NULL	GU052026	GU052025	GU052024	GU052019	GU052022	GU052021	GU052020	GU052023	1	1	1	1	1	1	1	1
A/tree sparrow/Jiangsu/1/2008	TRUE	8	A3|D1|A12|H5|A8|N1|A|X	H5N1	2008	-	-	Passer montanus	-	China	Jiangsu	GQ202214	GQ202213	GQ202212	GQ202211	GQ202210	GQ202209	GQ202208	GQ202207	1	1	1	1	1	1	1	1
A/chicken/Malaysia/5223/2007(H5N1)	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Gallus gallus	-	Malaysia	NULL	CY029772	CY029773	CY029774	CY029775	CY029776	CY029777	CY029778	CY029779	1	1	1	1	1	1	1	1
A/chicken/Hunan/3/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Gallus gallus	-	China	Dongting Lake	GU182139	GU182140	GU182141	GU182142	GU182143	GU182144	GU182145	GU182146	1	1	1	1	1	1	1	1
A/chicken/Ghana/15VIR5480-18/2015	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	AUG	7	Gallus gallus	-	Ghana	NULL	KU971426	KU971425	KU971428	KU971421	KU971423	KU971422	KU971427	KU971424	1	1	1	1	1	1	1	1
A/duck/Hokkaido/Vac-1/04	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	-	-	-	NULL	AB259709	AB259710	AB259711	AB259712	AB259713	AB259714	AB259715	AB259716	1	1	1	1	1	1	1	1
A/chicken/Korea/Asan90/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	-	-	Gallus gallus	-	South Korea	NULL	JN807911	JN807925	JN807972	JN807977	JN808009	JN808040	JN808076	JN808102	1	1	1	1	1	1	1	1
A/Indonesia/CDC836T/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	SEP	24	Homo sapiens	gender:M; age:20; Throat Swab	Indonesia	NULL	CY017675	CY017676	CY017677	CY017678	CY017679	CY017680	CY017681	CY017682	1	1	1	1	1	1	1	1
A/duck/Vietnam/203/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	DEC	6	Anseriformes sp.	-	Viet Nam	NULL	EU930907	EU930906	EU930905	EU930900	EU930903	EU930902	EU930901	EU930904	1	1	1	1	1	1	1	1
A/goose/Viet Nam/324/2001	TRUE	9	A3|D1|A12|H5|A8|N1|A|A	H5N1	2001	-	-	Anser sp.	-	Viet Nam	NULL	GU052120	GU052119	GU052118	EF541400	GU052116	GU052115	GU052114	GU052117	1	1	1	2	1	1	1	1
A/duck/Vietnam/ST1489-3/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JUN	17	Anas platyrhynchos	-	Viet Nam	NULL	KX513150	KX644116	KX513293	KX513155	KX513119	KX513229	KX513268	KX513138	1	1	1	1	1	1	1	1
A/Avian/Viet Nam/Egg/2014	TRUE	32	A3|D1|A12|H5|A8|N1|A|A	H5N1	2014	-	-	Aves	feces	Viet Nam	NULL	MK389366	MK389367	MK418761	MK386814	MK389370	MK418741	MK418742	MK418766	4	4	4	4	4	4	4	4
A/duck/Korea/AS117/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	-	-	Anseriformes sp.	-	South Korea	NULL	JN807906	JN807936	JN807962	JN807984	JN808004	JN808051	JN808067	JN808093	1	1	1	1	1	1	1	1
A/chicken/Viet Nam/CT-018/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	-	-	Viet Nam	NULL	DQ138172	DQ138151	DQ099786	AY724793	DQ099767	DQ094280	DQ094258	AY770614	1	1	1	1	1	1	1	1
A/duck/Bangladesh/33841/2017	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2017	OCT	19	Anas sp.	-	Bangladesh	NULL	MH135611	MH135461	MH135522	MH135495	MH135343	MH135423	MH135613	MH135501	1	1	1	1	1	1	1	1
A/whooper swan/Denmark/7275/06	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	-	-	Denmark	NULL	EF523712	EF523722	EF523731	EF523694	EF523734	EF523704	EF523743	EF523752	1	1	1	1	1	1	1	1
A/duck/Vietnam/NCVD04/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY094838	CY094837	CY094836	CY094831	CY094834	CY094833	CY094832	CY094835	1	1	1	1	1	1	1	1
A/environment/Maryland/06OS1193/2006	TRUE	8	B4|E1|A11|H5|A11|N1|B|A	H5N1	2006	AUG	2	Environment	-	USA	Maryland	CY190194	CY190193	CY190192	CY190187	CY190190	CY190189	CY190188	CY190191	1	1	1	1	1	1	1	1
A/muscovy duck/Quang Ninh/9/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	-	-	Cairina moschata	-	Viet Nam	Quang Ninh	AB824268	AB824269	AB824270	AB824271	AB824272	AB824273	AB824274	AB824275	1	1	1	1	1	1	1	1
A/chicken/Nigeria/16VIR5840-73/2015	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	NOV	13	Gallus gallus	-	Nigeria	NULL	MF112326	MF112423	MF112520	MF112614	MF112714	MF112814	MF112914	MF113011	1	1	1	1	1	1	1	1
A/muscovy duck/Vietnam/LBM631/2014	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2014	-	-	Cairina moschata	-	Viet Nam	NULL	AB979452	AB979453	AB979454	AB979455	AB979456	AB979457	AB979458	AB979459	1	1	1	1	1	1	1	1
A/chicken/Nigeria/16VIR5840-39/2015	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	FEB	27	Gallus gallus	-	Nigeria	NULL	MF112292	MF112391	MF112487	MF112580	MF112680	MF112780	MF112880	MF112977	1	1	1	1	1	1	1	1
A/mallard/California/2527V/2011	TRUE	8	B10|E1|A10|H5|A11|N1|B|A	H5N1	2011	AUG	12	Anas platyrhynchos	-	USA	Solano County, CA	CY133948	CY133947	CY133946	CY133941	CY133944	CY133943	CY133942	CY133945	1	1	1	1	1	1	1	1
A/Muscovy duck/Vietnam/1455/2006(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Cairina moschata	-	Viet Nam	NULL	CY029532	CY029533	CY029534	CY029535	CY029536	CY029537	CY029538	CY029539	1	1	1	1	1	1	1	1
A/duck/Vietnam/NCVD-2/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY030244	CY030245	CY030246	CY030247	CY030248	CY030249	CY030250	CY030251	1	1	1	1	1	1	1	1
A/whooper swan/Aomori/1/2008(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	-	-	-	-	Japan	Aomori, Lake Towada	AB458236	AB458237	AB458238	AB458239	AB458240	AB458241	AB458242	AB458243	1	1	1	1	1	1	1	1
A/duck/Bangladesh/14VIR1121-17/2013	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2013	JUL	19	Anseriformes sp.	-	Bangladesh	NULL	KM267849	KM267848	KM267847	KM267842	KM267845	KM267844	KM267843	KM267846	1	1	1	1	1	1	1	1
A/environment/Vietnam/HU3-970/2015	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2015	-	-	-	Raw-meat tray	Viet Nam	NULL	LC167683	LC167684	LC167685	LC167686	LC167687	LC167688	LC167689	LC167690	1	1	1	1	1	1	1	1
A/parrot/Guangdong/C99/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	FEB	1	Psittaciformes sp.	-	China	NULL	JX013487	JX013488	JX013489	JX013485	JX013490	JX013486	JX013491	JX013492	1	1	1	1	1	1	1	1
A/muscovy duck/Vietnam/LBM398/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	APR	9	Cairina moschata	-	Viet Nam	NULL	AB829734	AB829735	AB829736	AB829737	AB829738	AB829739	AB829740	AB829741	1	1	1	1	1	1	1	1
A/duck/Bangladesh/46252/2020	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2020	DEC	21	Anas sp.	Oral-pharyngeal	Bangladesh	NULL	OM938341	OM938342	OM938343	OM938344	OM938345	OM938346	OM938347	OM938348	1	1	1	1	1	1	1	1
A/chicken/Bhutan/934/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	SEP	10	Gallus gallus	-	Bhutan	NULL	KX215376	KX215202	KX215448	KJ682276	KX215316	KJ682277	KX215260	KX215204	1	1	1	1	1	1	1	1
A/duck/Lao/987/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	-	-	Anseriformes sp.	-	Laos	NULL	CY098457	CY098458	CY098459	CY098460	CY098461	CY098462	CY098463	CY098464	1	1	1	1	1	1	1	1
A/mute swan/Hungary/4571/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	FEB	16	Cygnus olor	-	Hungary	NULL	FJ445241	FJ445240	FJ445239	FJ445234	FJ445237	FJ445236	FJ445235	FJ445238	1	1	1	1	1	1	1	1
A/duck/Vietnam/QT1730/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	JAN	24	Anas platyrhynchos	-	Viet Nam	NULL	KX513134	KX644114	KX513343	KX513387	KX513234	KX513388	KX513251	KX513274	1	1	1	1	1	1	1	1
A/chicken/Vietnam/HU3-721/2015	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2015	-	-	Gallus gallus	-	Viet Nam	NULL	LC167595	LC167596	LC167597	LC167598	LC167599	LC167600	LC167601	LC167602	1	1	1	1	1	1	1	1
A/chicken/Egypt/Q1182E/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	FEB	3	Gallus gallus	-	Egypt	NULL	KF881464	KF881465	KF881466	KF881467	KF881468	KF881469	KF881470	KF881471	1	1	1	1	1	1	1	1
